LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,eyes
449.3440475,2.413227165,364.8383097,-1.884373751,317.7146488,0.287391352,274.4899732,0.045952073,380.577479,-0.631166998,329.0857243,-0.674650751,0
423.1406672,1.72965901,376.1467304,-1.387029631,363.0998464,-0.433512447,258.8316356,-0.929072303,354.780456,-0.502822975,332.6457485,-0.66210119,0
424.8196546,0.734532436,361.2637934,-1.277280539,372.464549,-1.006302972,225.062636,-1.307104074,309.7677569,-0.292963311,286.1169997,-0.386557008,0
271.2809543,-1.198874913,352.0195018,-1.147010706,371.73236,-0.390913307,220.0539856,-0.828107074,300.1594943,-0.07127952,281.6018381,-0.130250388,0
294.5525426,0.099751561,309.9908203,-0.332357177,364.4283849,-1.115415808,194.7057735,-0.372237273,311.4767275,0.168651982,295.1745765,-0.247655573,0
250.3164406,-0.694508183,330.4545255,-1.799040675,353.0528979,0.67733287,199.8748408,0.041241372,302.033359,-0.68125479,307.816206,-0.661124131,0
256.924896,-0.91349596,305.1020934,-1.131413046,309.3055131,-0.325259696,214.714859,0.299164345,252.8662493,0.364268131,295.3655037,0.432486124,0
208.8181388,-1.031682798,366.0450598,1.752974913,292.9250759,-0.225790584,228.1804908,0.52674013,251.1861207,0.219849387,278.4114438,0.552476161,0
220.1626207,-1.819270098,305.9283504,2.394567456,331.5965801,0.536803544,247.2820883,0.061221997,216.8273365,-0.631025741,272.1986383,-0.455012727,0
208.8029931,-1.589492016,175.9087608,1.334385699,292.2350726,-1.39302987,284.9437443,0.744444628,247.8326814,-0.948091865,251.7472085,-0.626866744,0
196.1038544,-1.649490031,214.6586513,1.520567501,306.678933,0.830953432,281.0268902,-0.60508282,235.684865,-0.420081919,245.4798633,0.152132324,0
271.9088855,-1.538170187,233.2883553,-0.238156511,249.4928501,1.723671358,305.7045861,-1.518721444,230.8997914,0.367119841,246.3687218,0.186020005,0
255.462092,-2.369629716,262.3885061,0.926239065,276.5327863,1.304138582,348.0919788,-0.072117278,247.3183666,0.154748067,254.1750219,0.580689833,0
250.4831586,-0.504788528,302.8886748,-0.397794234,252.2280002,-0.57128964,352.8253046,0.051098461,259.2700654,-0.210329912,262.6787161,0.405426644,0
267.2995886,-1.652664008,285.527653,0.487490428,222.8716583,0.012017636,345.9608081,-0.80348349,259.9850476,-0.402903545,280.664223,0.036666593,0
235.2928467,0.125351096,285.4783481,-1.02908076,214.0533898,-0.781216854,342.456447,0.245129097,264.420408,0.370135128,247.9071117,0.308330249,0
454.7900493,2.372504831,252.9864435,-0.277419139,171.2773747,-0.009614188,377.4387514,-0.667460493,266.5554645,-0.171403172,244.1788856,-0.41259858,0
437.7069965,2.017946555,227.5186685,-0.772499558,158.0099354,-0.025468854,350.1755908,0.335883853,306.0948179,0.847118421,268.1567446,0.660600522,0
418.1601285,1.198581301,248.9387401,-1.500997002,167.4583496,0.177412901,377.1443265,-0.488326483,295.0584552,0.563280248,275.4580564,0.645298202,0
302.6363253,0.711072665,276.5146367,-1.300628512,159.2709495,-0.523789189,359.6899189,-0.006288726,253.2788085,-0.062465943,259.0061593,0.098756525,0
317.0617162,-0.454650275,268.5887931,-0.648444924,172.3134329,-0.295671497,381.8419274,-1.044180072,252.5415152,0.440258053,240.7222502,0.536336203,0
253.2180466,1.270765704,253.1494937,-1.835327798,188.4896351,-0.58977999,326.6974388,-0.439346511,262.1890935,0.600997575,238.5503809,0.492976984,0
235.3388261,0.35270841,286.9073977,-1.232864698,122.5087712,-0.077443185,321.6875082,-0.329025485,261.3101573,-1.261605524,225.8308936,-1.097388079,0
237.5257897,-0.142897117,310.4732777,1.423459783,122.2308989,0.459122759,342.0583346,0.598451844,262.9560348,0.725236798,231.4411253,-0.164023583,0
214.5180855,-1.017943704,351.1314352,2.131635324,131.0858695,-0.153477514,349.304767,-0.156386823,278.1333317,-0.756296948,240.4307386,-0.447111363,0
214.2050772,-1.772724227,259.7630297,2.3588867,157.9247988,1.064455288,354.9534303,0.524324031,283.0350566,0.221828387,260.1265857,0.357490705,0
1101.630653,-2.829491422,574.4628643,-2.199609432,129.8912939,-0.60524341,332.8240442,-0.203428203,263.4834055,-2.071444051,249.6460954,-1.218320884,0
773.8032068,2.626370978,545.013583,-1.324033737,255.8918458,-0.584801926,316.9292137,-0.215472905,227.6956578,-0.562362277,223.7233298,-0.328629441,0
834.6627932,1.300778633,437.4417617,-0.585181776,282.3674243,-0.367646154,278.2583314,-0.846796146,230.3037052,-0.533112448,219.315943,-0.095837225,0
915.8949609,0.376192954,431.4567557,0.098232562,290.5036838,0.187468174,277.9431065,-0.262914286,252.4837995,-0.804883877,221.4448185,-0.80206708,0
889.1114707,-0.534830089,431.2505928,-1.360091935,287.3990075,0.709370837,300.8856563,0.761465077,228.7080654,-0.691312751,180.1185836,-0.465339687,0
906.3406347,1.656920017,458.013957,-0.714926156,300.0046634,0.145485293,308.0062847,0.389297751,217.2801906,-0.335921915,171.9290407,-0.437834937,0
875.1865844,0.672865306,467.8948336,-0.061572079,331.5029468,-0.836701109,287.2464459,-0.546134538,211.5941197,0.453730174,188.1138173,0.208620576,0
996.1747323,-0.332821338,419.7069304,0.56847877,329.3413821,1.087885019,261.8581363,-0.132138495,241.3424095,-0.846615622,203.9316118,-0.092717635,0
1174.87586,-1.250064487,395.8517238,-0.748312836,347.0511605,0.197140857,251.5144416,0.280066755,223.7077607,0.953221273,206.1863546,1.16615444,0
1276.904948,-2.194887026,547.0028184,-2.15628268,391.4230052,-1.212408239,265.6492867,-0.694189495,228.8111901,-0.015467477,216.1070985,0.130792751,0
312.0197978,2.038779931,216.5973525,1.006537617,315.9564358,-0.143099256,265.6050089,-0.473636611,206.1609474,-0.328957655,229.7167589,0.215085258,0
559.0802584,1.565624574,177.6836488,-0.809562427,345.0290724,1.488342935,250.3477849,1.029279638,253.2231057,0.515154376,263.7976356,0.493569568,0
255.286159,0.735625529,201.5418532,0.112559966,266.0080163,-0.01809497,259.2311012,-0.163762928,260.3199419,0.942579528,262.5437173,0.63040822,0
262.4634708,-0.304901141,222.2720579,-1.281682822,256.9034202,-0.379037774,288.5381913,-0.59942422,265.3997366,-0.44450397,267.0706297,0.056795381,0
262.9562988,-1.124708996,237.0694358,-0.67947957,275.856328,-0.86699132,233.2388989,0.156587202,242.1168743,-0.040192649,267.3877017,0.490564391,0
237.0254942,0.49081064,337.3689546,-2.171660247,283.5692161,-0.722643446,225.8752063,0.162907452,266.6364332,-0.332261982,276.6311285,-0.109218825,0
260.7932901,-0.819047066,390.0931777,-1.67412423,244.1040845,-0.117991998,241.1867084,0.024245057,245.9697757,0.126428383,253.7936458,0.396009803,0
251.9417136,1.447825398,380.3765927,-1.089278705,239.7348171,0.51968982,252.7573924,-0.494804334,247.572856,1.025857756,235.5582755,0.628013082,0
250.7937176,0.399798395,320.0047797,-0.275746133,249.0521429,0.443291436,277.0289847,-0.229815195,243.3557888,0.17852942,226.5812749,0.602753244,0
267.9056684,-0.659204695,326.6007142,0.302068066,255.6167322,0.075100336,272.2292142,-0.618971213,253.4316921,0.316383248,260.0726027,0.030033318,0
227.0204076,1.680876011,297.1758321,-1.15114561,297.0213839,0.402341574,265.498568,-0.236666974,313.1985338,0.377048821,283.1219693,0.541467953,0
212.9486081,0.475779967,286.7202843,-0.500812037,260.1826572,0.870934235,302.5325386,-0.396288986,365.0013218,-0.017079182,295.4674982,-0.240951898,0
219.9629274,0.036669278,281.6307348,0.081151798,229.3946901,-0.975705797,288.1118275,-0.026768028,343.5452781,-0.107196609,286.1259378,-0.341491414,0
232.7374072,-0.746329416,277.3243583,0.604222646,227.661334,-0.285286444,304.1799814,0.49855741,349.9498486,-0.990335608,332.0972026,-1.227218395,0
194.9685334,-1.925357488,361.5723475,0.977571917,211.7330496,-1.234118269,290.6583733,0.048776233,334.0619843,-0.07781422,342.7802346,-0.245161387,0
58.46588129,2.661585236,303.5950959,-0.99677446,253.632844,-0.788172594,341.1627973,0.15303802,328.9486917,-0.086243784,364.747038,-0.583765405,0
120.0488503,0.434966311,192.3062282,-0.481694151,290.5096605,0.030884221,338.6587814,-0.566823585,347.8589456,0.720105822,356.2207993,-0.023851453,0
171.9613071,-1.135160984,222.4747186,-0.095574988,292.8087138,0.552334988,345.2556821,0.67072685,334.7348977,-0.11486457,361.5057218,-0.060310149,0
243.774842,0.343775775,210.0314447,-0.92571897,315.3120128,-1.147524387,347.2913294,0.28297388,328.5540507,0.083550455,360.2615311,0.229331484,0
232.965387,2.02163955,236.4550319,1.580814633,285.4908995,0.999582215,355.1383401,0.222163444,325.662011,-1.168422694,342.2407583,-0.478152475,0
294.9579572,0.938408754,250.1548686,0.127641735,298.7843989,0.465319297,339.7066409,-0.187155111,267.0720686,0.243259463,323.0498083,0.348379015,0
343.5635725,0.180748493,287.8441514,0.72790636,311.5544081,1.184020251,340.4302047,0.424915404,256.0289691,0.386741277,313.6840181,0.013521349,0
328.5379265,-0.853552361,289.735861,1.32924995,274.8493175,0.240896405,334.373877,0.048890936,247.8786602,0.053241134,328.4083707,0.940286222,0
351.4813424,1.368190505,308.4600751,1.618814619,270.3425269,0.313258649,360.2673795,0.410377416,203.8654316,0.142380381,273.3022109,0.155840777,0
355.6484708,0.405305193,313.6875225,2.481425597,299.2294057,0.768854207,341.431701,0.105968717,196.3698429,-0.138583422,269.9849999,0.1900244,0
429.3203951,-0.547022544,248.6763202,-0.831693916,272.0886497,-0.018519388,311.6887656,0.343812378,235.3255078,0.167246318,275.1015738,0.33331237,0
329.4213175,-1.011280219,284.8561118,0.580378667,313.7674279,0.446847643,252.4445526,-0.083277232,207.286071,0.139786826,262.2265361,0.305240159,0
245.6302475,0.436423688,322.6945224,2.031018904,358.2533686,-0.272357469,257.1523189,0.219666381,231.2736392,-0.172846889,271.7586887,-0.016833646,0
152.5958682,-0.532332124,226.7178846,2.235860542,353.8812224,0.163063931,252.680222,0.525921226,227.5343048,-0.411808676,272.3481265,0.058002387,0
130.7550641,1.126923177,204.3397807,-0.955290747,344.4562454,0.920397904,256.2314774,0.234864806,268.929633,-0.035273845,302.0828632,0.442053886,0
280.2171993,0.106181718,203.2924454,-0.437066963,325.710623,-1.057932606,253.4158613,-0.219148738,264.5397588,0.162707978,288.6724298,0.451867297,0
355.124109,-0.338051297,225.2242122,-0.261171661,328.8522734,0.719627231,225.1432882,0.523629961,253.1478198,0.508213332,269.2940374,-0.232756794,0
378.9621003,1.586016844,256.3034828,0.639508905,380.5184262,-1.281426223,229.9897909,-0.747106988,255.0776404,-0.310327809,266.3498438,-0.208380768,0
373.1481398,0.783179647,220.6020217,1.728744346,332.8283894,1.466199798,217.4962858,-0.347974264,265.9790831,0.213749654,270.4605308,-0.133642331,0
357.1027118,-0.178804034,235.9989878,0.29506635,330.7809108,0.930564404,217.8781384,-0.198561711,251.5013845,-0.426946533,262.2416737,-0.287842351,0
462.6671431,1.794668368,272.9794235,1.11489016,281.7576761,-0.953249468,238.6748473,1.520106908,300.6811436,-0.271664083,296.199841,-0.458379385,0
357.3459902,1.326913863,251.3873453,1.971350248,319.7907149,0.903772714,228.0081867,0.255582745,307.1111768,0.18908659,276.1793645,-0.365409133,0
275.7857436,0.354292293,214.5928778,0.536949283,264.1514801,-1.538145461,224.580376,-0.523964806,290.8664094,0.754527389,286.3212227,0.064343704,0
243.073282,-1.339195839,210.1568504,1.274114177,223.2319239,0.764204602,239.6396087,-0.090409219,278.9636172,-0.146834741,283.1806373,-0.212917995,0
296.6602912,-2.095135221,227.9778183,-0.095150999,223.7756949,0.349384129,234.1105592,0.940550553,263.4786095,0.192875729,289.7677997,-0.202108043,0
291.7151516,-0.302150817,216.5914457,0.70116888,227.0699917,0.671237201,234.9285229,0.468391712,265.440156,0.36732019,289.4001203,-0.260209625,0
305.8970176,1.642844722,363.5027938,1.361490959,129.467579,0.917132286,225.533834,-0.774458897,282.314463,0.013832831,305.2972443,0.147891101,0
348.9839378,0.783952857,499.4029178,1.56302997,385.1187668,1.094214954,277.7552387,0.778850258,326.9601705,1.052556607,332.3206242,-0.164561181,0
1034.203942,-1.720642032,344.4775826,-0.37617773,319.0231668,-0.681949331,234.3551043,-0.207286267,273.3177629,-0.742245865,302.5950074,-0.348010048,0
901.3271117,-2.251706517,462.5842949,0.104553817,327.9426878,-1.287633613,212.7730948,-0.7195243,230.7642382,0.25207553,267.9999483,0.050389617,0
807.3725686,-0.170821138,419.9981518,-0.687484302,399.8787504,-1.010043107,228.2681186,0.795036963,269.7410305,-0.760229216,283.1964966,-0.461578798,0
806.6437725,-1.094128994,490.9033101,0.125745066,331.7816007,-0.337331272,267.6972166,0.481025574,293.5504613,-0.018285664,296.1595949,-0.26473504,0
812.8909861,1.113547974,510.0373148,-1.349020365,317.3228559,-0.930912063,244.6877971,-0.845783715,304.6378139,0.872268498,299.6421124,0.639574816,0
812.7874673,0.158060192,494.717493,-0.757152432,314.7060206,-0.301796467,256.0595741,-0.235066744,287.424755,-0.068381642,316.1546196,0.010875011,0
803.7563068,2.289972848,474.4816037,-0.169940964,334.1538941,-0.919519089,267.2222779,-0.683207915,292.6597763,-0.252431203,308.6758144,0.174020309,0
806.4359531,1.159829934,482.27926,-1.523838701,334.8778353,-0.25930416,284.553098,-0.030063909,329.302747,0.6131592,320.747262,0.513147494,0
752.483102,0.13570597,587.0086291,-1.105722385,250.1651879,-0.79549961,293.4666162,0.025078785,303.2255666,0.320268672,317.0579525,0.168811812,0
858.7116491,-1.156597386,696.9035613,-1.056613923,459.2578675,-1.132305962,395.8875073,-1.059862277,332.0449286,-0.017994818,341.8333513,0.165752696,0
485.133359,1.193126565,280.2167842,0.509132065,162.0992834,0.430899621,297.8345486,0.911886334,314.7061691,0.186938277,336.925993,0.154582043,0
348.5067085,0.672919888,273.5079319,0.796388683,332.1805091,1.780342592,297.6186953,0.056820907,337.3987321,0.597620298,346.1626389,0.751502587,0
313.3981472,-1.223195595,255.8397247,-2.157365981,200.6907142,-1.425350455,259.8768434,-0.072353077,313.8958567,-0.865093625,312.6827796,-0.216040784,0
244.6774771,-2.820895904,181.2303866,-2.218053716,167.807229,0.616568631,256.5392058,0.060319381,223.345941,-0.672345965,247.9891992,-0.122295932,0
235.6012747,1.119247622,93.11579558,1.03435368,187.1013624,0.072153777,254.3845288,-0.29329,246.9182782,-0.36559816,258.0763429,0.290845914,0
283.4682033,-0.177594122,39.6823412,-0.534753859,192.2693807,-0.292438096,277.4529904,-0.147305885,256.6439845,-0.676156721,264.8601371,-0.191708605,0
239.1797189,-0.785128504,106.7736687,-0.722348513,254.1290857,-0.058269408,279.549589,0.334449798,262.5847725,-0.1852189,250.3960393,-0.4001497,0
238.8169599,-1.974699481,302.1754379,-2.366578181,280.377179,-0.590157542,283.3925998,0.11701158,263.2381111,-0.090990675,244.8433904,-0.478000401,0
224.4135471,0.16387233,273.0571377,0.189876073,310.7519654,1.386325119,276.035744,-0.717817233,292.4660641,-0.931102016,265.7391089,-1.381374391,0
222.6816098,-0.817765484,266.169163,0.794044206,350.8354098,-1.586937494,271.5432267,0.599931244,293.5861765,-0.536507459,274.2424705,-0.858763032,0
250.8558296,-1.545065756,266.7808939,1.427501477,347.1365647,0.391965695,264.4983887,0.356353832,283.0632427,0.359255478,277.3212637,-0.115511764,0
210.0087207,0.357500714,308.9902501,-0.013847003,392.0769827,0.233534178,271.5197737,0.248278763,269.0697928,1.165160463,267.0276569,0.585606831,0
225.1135715,1.868243644,320.9867102,0.465601389,364.1117223,-0.499618982,283.8879804,0.299246892,284.2585202,0.838553848,251.3538351,0.25013634,0
217.5080988,-0.135791019,277.5766906,0.964538967,352.3649438,0.251298088,294.4056172,-0.581353882,270.0795925,0.051870741,246.6391836,0.069479326,0
198.3323982,-1.452866819,239.2427959,1.844452374,404.837718,-1.248698254,308.898118,-0.263719495,262.2883825,-0.355598487,248.4289373,-0.099225146,0
158.5543452,-0.088919414,338.9634937,2.327599722,359.6894736,0.586022721,330.9278758,-0.046912022,240.7062465,-0.883868982,248.8580116,-0.819705563,0
155.0666517,-0.396497125,274.2654981,0.859288748,373.9585625,1.353409782,295.3813951,-0.040065734,221.4988252,-0.071652503,224.4976024,-0.18388693,0
121.8983785,1.840587011,155.9534344,0.316773231,265.7586417,-0.87130127,322.1742237,0.754660274,219.5988472,0.381759599,233.245133,0.199301265,0
191.4524008,-2.529099357,144.0241749,1.211858288,255.4834939,-0.070596186,285.8992643,0.65806934,263.0192821,-0.302500069,245.7887138,0.098802922,0
240.5265451,3.05511786,150.2002962,0.086774988,254.5719382,-0.866638122,289.1372359,-0.027710801,206.9003569,0.11314722,227.1461196,0.497090394,0
236.3501608,2.171824698,160.3270467,0.468283721,237.3183801,0.780158771,290.63597,0.049106002,214.8252877,-0.416969229,198.2202803,-0.207071458,0
138.9131487,2.038301506,221.5951429,-0.832871999,292.8809795,1.702924842,314.0514523,-0.345239758,222.4188099,0.064842605,213.4327559,0.43443439,0
129.2771211,1.060615907,243.6235486,-0.157551677,226.640476,-0.28973561,322.3374347,0.136038792,228.7633548,-0.51136471,221.726141,-0.202952972,0
132.6485095,1.640182365,252.8117021,0.479378067,230.150391,0.305186414,305.0909015,-0.131863659,240.9554616,0.220748095,224.7266604,0.779668456,0
120.2079259,-0.801192598,189.6695261,-0.646531503,270.188488,0.766777591,287.1468739,-0.033062107,242.9751205,0.118685759,269.0070359,1.051736845,0
242.7895945,-1.363812601,237.7169809,-0.138027783,227.1336448,1.444695558,292.2343712,-0.457778458,265.5244567,-0.723189766,269.3180656,-0.284822164,0
196.4128258,0.680123602,283.0944907,0.498112738,219.5592596,-0.090450582,287.0998821,-0.051761664,259.8040286,-0.431812221,288.5562464,-0.792872033,0
201.5325545,-0.475328964,295.9938453,1.00220447,214.9865704,0.284904379,270.5676665,-0.416507982,253.8297195,-0.164709962,298.3288971,-0.011264856,0
208.1024574,-1.126018708,301.4935941,-0.563813158,237.7565098,1.338726004,238.1101954,0.092368789,233.6689873,0.063795018,305.6321195,-0.15390317,0
157.8620151,-2.291333432,300.9827627,0.084495834,255.1796254,-0.549659785,246.4974002,0.57623871,254.834829,-1.007842233,321.6797255,-0.254392076,0
178.7966384,2.371076596,291.0213722,0.818236692,244.9970139,0.202230243,258.4150143,0.414025496,253.093511,-0.197279759,334.8210911,-0.150618947,0
230.3834623,0.709421789,346.7488687,-0.701728155,252.1563697,0.750089504,193.6971503,0.172733123,288.0944678,-0.793077177,348.7300398,-0.68534166,0
225.8751305,-0.084349578,383.6961061,-0.234414648,273.0855901,0.0419428,241.2894378,-0.653424255,283.6403904,-0.357980936,351.3882787,-0.238560726,0
208.8971781,1.940624623,453.7075255,-1.706069684,318.6973828,-0.83023248,200.4421666,-0.513653289,274.6627114,-0.732517897,363.6142528,-0.599054275,0
208.3913657,1.444708969,510.4464829,-1.012910958,302.760055,0.231642675,214.8288898,-0.460002377,279.5145466,-0.464594639,362.456207,-0.55004959,0
154.2060174,-0.106465366,528.6623262,-0.391103074,291.9458328,0.617734921,214.4654371,-0.205118918,254.3576105,-0.225082009,355.8689479,0.082934268,0
248.6050617,-1.359708688,497.3449004,-1.278241489,304.243614,-1.119390673,245.8102469,-0.65621887,336.9882257,-1.228303932,411.736578,-0.908927189,0
230.709153,-2.981182515,515.0818952,1.21661455,293.94698,-0.566502269,248.7850789,-0.196822803,336.4040814,-1.123756738,385.5576104,-0.317937622,0
359.6483025,2.083023604,543.2180776,-0.291995238,281.1831468,0.035308397,269.3988602,0.057495628,306.9655073,0.424363557,352.1084515,0.08328768,0
354.5061282,0.774379758,518.3254536,0.177151611,293.1836625,1.817157697,255.4016455,0.114838481,300.0819862,0.278889552,350.0561001,0.098220052,0
324.3642409,0.040154964,516.1490466,0.929398919,289.2003348,-1.559394802,256.3758263,-0.801294685,331.5783602,-1.013158767,322.1664982,-0.40238051,0
297.1864374,-0.829563132,482.2394526,1.835843154,273.9772941,-0.11927885,231.9147398,-0.053238866,302.9750244,0.401533942,307.3764399,0.222161029,0
294.3599707,1.110461671,323.3256592,-1.562673592,285.2487713,1.441172184,220.4037557,-0.401922797,267.4076839,-0.134432929,287.5392258,0.309294641,0
311.7129085,0.222446621,228.478715,-1.072766519,234.1319272,1.250639896,239.8558161,-0.849957748,276.3522995,0.411407957,298.7375258,0.704299413,0
355.0129069,-0.486610176,154.6734222,1.320473815,240.5791191,-0.585932572,247.6759191,0.160505063,274.7863744,0.185539031,311.0758605,0.336933355,0
217.0568523,-1.450354504,193.3255667,1.748195038,259.1545471,1.71618919,271.9814982,-0.781631771,286.6292073,-0.085760392,312.5317095,-0.276395859,0
184.2187709,0.001400914,224.7123887,0.257913948,239.0759982,0.043265079,277.3182906,-0.745525214,249.9776668,0.287296443,271.3061209,0.591672733,0
186.4429167,2.707823226,191.0177682,0.978871669,230.3012675,0.418341876,289.0041365,-0.140028475,255.5881642,-0.343723948,278.8474802,-0.186982075,0
95.64212278,-1.387023408,181.3847332,-0.083228142,244.3669069,0.594457157,280.1521282,-0.707844238,235.5455684,-0.06076196,270.5797787,0.126860581,0
203.4802153,-2.061632095,245.9332426,0.150882388,244.9325198,0.352368085,284.0935807,0.386236215,220.0091448,0.2577999,263.1328678,0.205413076,0
270.1865044,-1.920231359,367.4728747,0.528779762,270.0532151,1.877838017,315.7529048,-0.317651341,204.7847494,0.35525294,249.0998531,0.464335164,0
251.4008235,-2.525577099,383.0427888,-0.971801539,272.1957827,-1.052424666,320.0920494,0.434479923,207.3435586,-0.512540554,242.0743841,-0.31809971,0
277.1529232,-0.587835929,376.6792369,-0.346752032,242.2941155,-1.62516313,319.5475109,-0.580101076,224.0066546,-0.709969475,222.7243563,-0.18068141,0
241.1466424,1.37797744,400.1128722,0.24997878,224.6125252,-0.313741668,358.6159579,-0.081898395,231.4086484,-0.15538544,254.3302391,-0.600297948,0
234.9053868,0.425281309,420.7523572,0.865860268,205.2591814,0.219150723,341.2015523,-0.145723841,267.7122287,0.996189275,283.11071,0.498156141,0
221.2973526,-0.480488962,395.0143544,-0.555582714,228.1262919,-0.461786815,310.7264366,-0.279748833,261.2499421,-0.425256557,270.5320963,-0.465029971,0
200.3430761,1.789152894,433.3792833,0.041899768,268.190735,-0.252881261,315.073644,-0.084088322,293.4902862,0.432546431,274.351882,-0.163786692,0
266.7264194,0.309620624,426.7739516,-1.366402251,251.7783734,1.734462039,341.9032504,0.105129577,249.699612,-0.293465494,263.900619,-0.632463877,0
226.9357334,0.023376677,338.8700703,-0.601741825,280.7617551,1.110115235,318.2357131,-0.382201597,281.4457192,-1.577505882,301.3200913,-1.000394312,0
109.3174992,0.70741336,167.9544748,0.652637323,309.9008122,-0.749429651,379.198846,-0.698156483,292.3243325,-0.246752851,318.0761885,-0.40395207,0
106.6783138,0.147969677,201.6303412,1.529571912,266.762059,-0.138593206,292.453787,0.101912954,306.0801148,0.132492422,336.9151301,0.036291215,0
156.1199944,-0.95279951,192.9356022,0.281646151,269.1815744,0.415273628,309.0740874,-0.601733941,347.2744723,-0.068839126,352.9644426,-0.248399324,0
232.6894736,-2.181992169,272.0231446,-1.285885419,215.6015361,-0.012165082,315.8317441,0.396623063,307.8437573,-0.183120488,344.5628577,0.049446861,0
216.3742937,-0.072291185,259.1441403,-0.789647294,194.9110925,-0.720180575,324.6801814,0.126670427,297.2002012,-1.210678652,327.4138664,-0.407243717,0
296.7262618,2.050007549,231.0592707,0.90734756,206.791312,1.355861376,326.6395631,-0.285513473,304.0887599,0.358364967,328.5432122,-0.0172913,0
309.1281413,0.972102394,220.4315641,1.286800184,228.2942829,0.590175113,335.0468804,-0.147556506,301.8575644,-0.530925492,322.7772541,-0.412793564,0
329.3496806,-0.26511644,270.3807396,-1.055081494,200.1453076,0.197401595,309.3676791,-0.539790517,321.3282017,0.278949013,333.229784,0.568477472,0
427.2593715,-1.37299437,401.3366737,-0.350856302,225.6167693,-0.292691367,283.7472132,0.005137532,293.3388314,0.905309646,334.628084,0.950047649,0
429.0771752,0.87066429,342.0525593,-0.034831942,360.2398758,-0.928840975,266.9424445,-0.032221163,259.4222356,-0.115674681,312.4594342,0.324771193,0
416.8982343,-0.165045619,454.6743616,0.398904392,375.7540976,0.896621935,273.7650262,0.030868431,269.7828026,0.057374027,273.3190678,0.289641137,0
394.8093952,-1.068674042,424.0219782,1.116699116,375.8301298,-0.940100642,264.5183549,-0.093978924,263.8222411,-0.755099286,278.5564449,-0.263037603,0
312.2658168,-1.927295278,442.7188434,-0.428325908,368.1625945,-0.167850937,232.274318,-0.018370552,245.3772622,0.285542974,277.5201164,0.776179557,0
274.1324444,1.058187817,426.601291,0.149223415,355.1529177,0.191210154,249.965899,-0.065988199,270.810179,1.201932103,322.900861,1.366408146,0
290.0978972,1.156872541,435.8553037,0.863583133,392.7668057,-0.428396991,253.9497785,-0.071325518,256.1206133,-0.142992685,322.0642663,0.456357682,0
306.6004758,-0.412467022,491.3433874,-0.820762829,325.7207259,0.009654601,280.2000382,0.01534224,289.7783591,-0.567558361,343.2431586,-0.273937576,0
312.1705092,1.554555688,491.7927757,-0.117210771,340.4383619,0.537429341,294.2113698,0.937317677,296.1421766,0.284340891,342.2286704,0.083636756,0
374.5189406,0.616119857,491.9444585,0.563739771,301.7235997,-1.390463958,282.8861462,0.052381689,296.0432579,-0.372372697,319.6565601,-0.489326703,0
362.3099316,-0.001466042,467.7424604,-0.841506969,242.2674731,1.198014843,292.3641267,0.061382628,310.7827529,-0.027095319,345.4856719,-0.030557458,0
438.2872655,-0.755593243,515.4037575,-0.071484771,166.2891797,-0.258257476,292.7002769,0.324231313,309.3749647,-0.190868776,340.8532753,-0.280103932,0
223.972625,-2.110280656,476.4744632,0.970424442,306.9346497,-1.195025374,254.2763316,-0.353565238,266.6446893,-0.37184284,345.2130111,-0.532767491,0
250.0513063,-0.409425963,500.9790506,1.714371472,333.3324539,0.370774265,250.0938588,0.346996389,256.2357385,-0.089660904,335.1086166,-0.188978264,0
398.6185381,2.022052427,586.5286511,0.383920473,333.3354211,-0.159916551,248.000396,0.01369944,331.8297093,-1.330820122,375.102013,-1.003099462,0
253.5239636,1.084097853,530.170352,-0.988310048,349.8039787,0.436110465,242.540097,-0.132722177,305.0748836,0.827327363,325.7750351,0.541423191,0
279.1909435,0.116900772,473.050743,-0.286469055,386.6167526,-1.30127339,214.489582,-0.084940671,307.0577702,-0.118186704,332.2484381,-0.162615839,0
277.0536406,-0.769072918,456.4542484,0.385911147,371.0819191,-0.744161239,248.0361165,-0.114383056,265.0482116,-0.394820085,335.9195783,-0.373961414,0
257.2241792,1.707898688,448.6875516,-0.948727695,338.9057474,-0.180706956,237.934325,-0.318732884,263.9751709,0.929951318,330.7748142,0.040084125,0
214.7258941,0.211964548,452.4852391,-0.288069428,304.3491748,0.343264608,261.322464,0.760414712,315.7366083,-0.575631513,342.3994825,-0.26063177,0
223.5659018,1.474817748,376.976577,0.256065698,353.1233694,-0.395185848,282.8394904,0.333990745,319.1947343,0.3949007,349.6781658,0.470292472,0
211.023635,0.521649325,331.3548411,0.762586234,315.0052137,0.130047419,264.5957476,0.029866821,349.9746383,-0.38438359,389.5667216,-0.482892154,0
241.3623899,-0.002874517,267.9163552,1.182657742,240.6524862,0.451155243,292.1481102,0.540536723,333.4427088,-0.085522969,388.7517347,-0.527780874,0
165.6138252,2.464281319,226.5350851,1.810485201,234.3894125,1.074549953,288.3526423,0.339887433,356.9830239,-0.850603934,379.8488129,-0.952857498,0
72.35720052,0.796483919,139.4723191,0.795351873,260.8722686,-0.000218002,293.3916125,0.014361702,348.4991819,-0.30506858,365.2478837,-0.147854136,0
