LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
1509.607136,0.716152183,4429.576762,0.828177674,1
1488.938502,0.709554748,4552.143776,1.086753152,1
1548.812279,0.841965202,4185.848166,1.046537578,1
1556.450165,0.960219919,4432.167161,1.261561812,1
1557.428206,1.019846686,4101.005364,0.714844012,1
1145.718224,0.282962745,3809.683438,0.497547783,1
1556.238354,0.797359559,3761.487177,0.98000672,1
1203.556013,0.136729461,1509.695381,0.01293233,1
1713.261491,-1.92346585,3015.21547,-1.471047359,1
1551.024102,-1.404415032,3994.244396,-1.078984446,1
1519.441846,-1.963772844,4205.077292,-1.763254355,1
1600.357782,-0.967793178,4385.3528,-1.090875516,1
1498.391285,-1.504554041,4371.042905,-1.662775615,1
1501.522822,-1.873286965,4328.579226,-1.495575549,1
1486.833575,-1.774671945,4223.53221,-1.28437028,1
1218.470243,-1.05973975,3901.114892,-1.124852844,1
1507.412264,-1.572186589,3991.333937,-1.844208125,1
1524.6939,-0.829814441,3027.383904,-1.142673865,1
1269.237304,2.0237267,1541.934847,1.420771871,1
1504.362371,1.17289866,3676.057836,1.261600891,1
1521.171636,1.306924441,4101.121421,1.291262597,1
1436.83122,1.166248404,4376.718936,1.133440896,1
1470.620104,1.238262229,4441.456964,1.179907795,1
1546.588042,1.383164734,4172.764354,1.115310977,1
1447.987883,1.014336634,4303.360288,1.138042979,1
1278.227782,0.320946664,3955.529114,0.614193836,1
1324.743197,1.255455282,3806.685252,0.991578814,1
1463.159222,1.347624497,3568.740029,1.256331004,1
506.1457228,0.138769279,1082.694277,-0.068016629,1
1344.407388,-1.08320795,3356.202304,-1.12949583,1
1489.377491,-1.535185084,4068.134766,-1.36323339,1
1614.639958,-1.295109515,4401.14274,-1.18111371,1
1624.647029,-1.810436943,4542.362272,-1.636129495,1
1581.696012,-1.782384966,4249.428023,-1.838407486,1
1591.051655,-1.264220892,4341.015276,-1.28377095,1
1639.467264,-1.329688967,4069.168834,-1.249522558,1
1277.148842,-0.940189592,3874.631538,-0.70208614,1
1654.262327,-1.889893445,3919.206566,-1.920904641,1
2029.693037,-2.362236626,2399.489246,-1.317915045,1
2034.555303,0.906523175,2850.755299,1.297031333,1
1674.639161,1.028564995,3938.582072,1.160490239,1
1523.082491,1.01883473,4085.213655,1.344442625,1
1550.226183,1.26627576,4306.115954,0.979763774,1
1541.649406,1.108221905,4420.928957,1.283171831,1
1444.509019,0.987115975,4276.759006,0.967302398,1
1473.202762,1.213393163,4274.36982,1.25011117,1
1037.137904,0.332356988,3837.727078,0.755556295,1
1621.194545,0.993920586,3976.443133,0.972732855,1
1330.501995,1.461815881,3111.2068,1.224338442,1
501.0125926,-0.56642107,1039.94833,-0.373795466,1
1387.219786,-1.212624724,3647.095674,-1.448487231,1
1417.227107,-1.012850702,4117.248276,-1.365909059,1
1365.294281,-1.174748875,4399.618692,-1.154884249,1
1348.720701,-1.534976229,4466.747087,-1.383658359,1
1263.095859,-1.170136852,4025.453485,-0.914338782,1
1417.595755,-1.581031882,4349.785315,-1.704790294,1
1365.516104,-1.733051472,4014.909864,-1.488698126,1
1151.027006,-0.451169277,3780.430156,-0.571606534,1
1277.409152,-1.3277751,3544.321619,-1.56882598,1
461.6183079,-0.1252367,1009.037306,-0.198491258,1
1317.367588,0.602961504,3238.553498,1.196377819,1
1446.766986,0.939123211,4018.926791,1.11151269,1
1527.277973,0.535441392,4319.170867,0.913680967,1
1484.417884,0.921416861,4412.708371,1.268337053,1
1549.480554,0.620189275,4267.459583,0.885208583,1
1626.928322,1.007087589,4322.574581,1.052948682,1
1553.207301,0.573311261,4043.594007,0.548453692,1
1297.397713,0.950953248,3868.75668,0.790064989,1
1583.515242,0.726763749,3905.459227,0.936016933,1
2111.772823,1.022295834,2652.035592,0.670165552,1
2101.613089,-2.199961035,2857.162961,-1.477322017,1
1714.879517,-2.007950496,3947.517371,-1.550112467,1
1568.277604,-1.564580226,4098.76011,-1.482257603,1
1564.889501,-1.928762189,4320.541783,-1.481961576,1
1557.057051,-1.363774019,4424.628556,-1.444731848,1
1509.901178,-1.432509029,4291.843003,-1.393683627,1
1478.93593,-1.777690066,4260.697908,-1.449182906,1
1063.384854,0.160858769,3806.34134,-0.359612519,1
1644.114364,-1.690990876,4021.122255,-1.563354719,1
1369.042685,-1.691118358,3172.476801,-1.581679479,1
643.164815,0.915094852,1128.757776,0.477738946,1
1436.751702,0.611188346,3675.835248,0.934181712,1
1485.79771,0.888822961,4155.113268,1.060202828,1
1399.525891,0.777001086,4420.948697,0.966787158,1
1415.68476,0.969471371,4503.009118,1.057667097,1
1344.751348,0.348189324,4076.548432,0.622614518,1
1481.112971,0.902612179,4381.907476,1.060858576,1
1428.918352,0.711066655,4048.149193,0.916731375,1
1240.40225,0.986904259,3808.647681,0.920128289,1
1403.325431,0.522782442,3610.787836,0.829138848,1
618.6102398,-0.17338517,1172.457974,-0.557479508,1
1377.217992,-0.979693298,3333.792787,-1.055491436,1
1491.79517,-1.426804757,4062.777227,-1.270176496,1
1627.981493,-1.158846761,4404.746147,-1.083544512,1
1606.572806,-1.709641649,4515.513903,-1.563026179,1
1599.805235,-1.61671088,4260.924656,-1.740260152,1
1628.093968,-1.13666687,4348.250062,-1.203445858,1
1587.817287,-1.172677952,4050.243805,-1.147474862,1
1266.585768,-0.809094654,3822.396309,-0.572960679,1
1646.083918,-1.832388097,3896.827079,-1.890827392,1
2040.316253,-2.271733597,2492.695711,-1.284196526,1
1982.483731,0.815311556,2929.545482,1.2343655,1
1663.850034,0.966976097,3941.019736,1.097941975,1
1500.112338,0.979137311,4098.206768,1.311911879,1
1584.407093,1.235665056,4346.416011,0.952204492,1
1546.33022,1.05045887,4408.514115,1.253447701,1
1470.291988,0.93860007,4277.445211,0.936806207,1
1459.484042,1.123046461,4169.967244,1.189791143,1
1015.200067,0.121396756,3800.518787,0.600990337,1
1639.437609,0.921155498,4007.959034,1.276942302,1
1429.390394,1.376183424,3143.232384,1.164106526,1
581.0320213,-0.412441842,1190.753599,-0.308906463,1
1439.094907,-0.679914764,3704.202647,-1.120965556,1
1491.196675,-1.016719378,4191.14441,-1.354481631,1
1410.14704,-1.72473905,4461.361137,-1.459970487,1
1419.94786,-1.52377395,4547.685283,-1.371807154,1
1350.728526,-0.909750189,4135.069958,-0.755486661,1
1476.11983,-1.010063687,4408.837591,-1.357986226,1
1420.813182,-1.303061705,4043.395451,-1.216434645,1
1207.232982,-0.971107034,3833.853025,-0.860774378,1
1315.340365,-1.236237618,3586.30754,-1.504333179,1
427.7863073,0.337779144,993.5928013,0.069966906,1
1296.855568,0.704974551,3175.580097,1.267134738,1
1444.164487,1.001229095,4020.940882,1.162824911,1
1488.589312,0.706194491,4284.638356,1.023055573,1
1498.776192,1.25893874,4420.486889,1.456185431,1
1537.707838,0.685586316,4287.31303,0.937300994,1
1648.677026,1.11421041,4322.94648,1.102805397,1
1587.161036,0.71296397,4090.482673,0.637622368,1
1338.643135,0.763723992,3937.168009,0.721631706,1
1622.866932,0.961500208,3982.192663,1.082074294,1
2161.316346,1.16400571,2806.67859,0.782614922,1
2032.646578,-1.705328341,2385.336012,-1.147353993,1
1687.543502,-1.486960962,3819.125125,-1.19224298,1
1659.928263,-1.772471497,4124.836519,-1.778896892,1
1592.86141,-1.003511893,4397.394612,-0.911025434,1
1578.474764,-1.438879723,4441.437546,-1.466847333,1
1566.547041,-1.574280514,4291.175682,-1.429852206,1
1461.697401,-1.056583216,4287.901717,-1.038428287,1
1079.320713,-0.509042245,3915.549531,-0.956821583,1
1642.518375,-1.815105328,3930.343714,-1.570303509,1
1430.084942,-0.565959668,3375.601945,-0.896001453,1
501.8430228,-0.638960022,1073.945343,-0.000892892,1
1416.607315,0.930898316,3584.853321,1.314231837,1
1512.287482,1.185941106,4167.927895,1.10724245,1
1542.821573,0.907538151,4447.572484,0.963678784,1
1577.22423,0.815095044,4612.493923,1.169449364,1
1579.79926,0.873453056,4216.155186,1.088861271,1
1582.757674,1.070944587,4434.279405,1.342973945,1
1552.290393,0.644939066,4060.207804,0.515211314,1
1154.532451,0.461383638,3796.110623,0.618791479,1
1567.68561,0.829816682,3770.203161,0.975587958,1
1306.60143,0.204286863,1651.682207,0.031365178,1
1660.224446,-1.880625598,2985.472165,-1.444372395,1
1494.304507,-1.465442257,3960.218574,-1.119104691,1
1481.806874,-2.004064493,4181.950655,-1.789691366,1
1540.018688,-1.537468007,4352.244712,-1.403792215,1
1438.313033,-1.616993059,4315.615976,-1.733337829,1
1466.960581,-1.899980789,4291.204433,-1.514390917,1
1483.070501,-1.84889773,4189.092302,-1.33691837,1
1115.568755,-1.188979386,3835.324886,-1.189937617,1
1456.287493,-1.456131808,3948.572841,-1.560408344,1
1501.772855,-1.251520829,2981.475065,-1.161224483,1
1181.287341,2.064701131,1440.834332,1.421970664,1
1520.606908,1.160024021,3692.727277,1.249977752,1
1535.966643,1.294841782,4120.183174,1.289698959,1
1421.160047,1.101854699,4365.03507,1.108280363,1
1481.81524,1.206461442,4443.512501,1.171344814,1
1553.76649,1.414171699,4173.691659,1.137650703,1
1482.026013,0.996070362,4312.954369,1.120990864,1
1234.381566,0.205061704,3956.638014,0.573594239,1
1360.156168,1.26760635,3832.485865,1.018695047,1
1490.984389,1.315239787,3600.935031,1.252212286,1
479.1299636,-0.067549391,1116.16796,0.110131691,1
1337.145448,-1.240688122,3386.320383,-1.226801873,1
1471.545123,-1.649267796,4076.572021,-1.444348364,1
1608.763714,-1.427689346,4414.248677,-1.280083826,1
1644.148912,-1.90793866,4583.313759,-1.694808722,1
1595.744866,-1.851523765,4242.460648,-1.860813419,1
1567.321977,-1.417603907,4339.801733,-1.37862875,1
1664.471416,-1.445341996,4068.220764,-1.334028119,1
1246.388469,-1.116773274,3847.417409,-0.827612016,1
1654.448723,-1.969876321,3913.948319,-1.959835235,1
1947.929422,-2.463063766,2311.570919,-1.402606268,1
1948.392578,0.663398407,3027.559061,1.126533317,1
1656.802539,0.829299725,4027.974449,1.009848832,1
1512.965911,0.967503159,4172.393732,1.355425998,1
1641.964289,1.107528161,4398.012139,0.889857417,1
1568.990362,0.913936787,4450.739158,1.157017156,1
1526.416121,0.81108193,4353.049014,0.841953596,1
1533.077091,1.021217005,4314.419525,1.11156988,1
1147.689671,0.93483079,3856.146684,1.002203403,1
1511.670376,1.000679071,4010.091443,1.292362662,1
1410.664314,1.296217151,3075.411179,1.101937585,1
1257.737123,-1.207792669,1561.1755,-0.789064991,1
1437.51963,-1.835717491,3642.06876,-1.466458437,1
1418.445011,-1.366745626,4039.062154,-1.582846636,1
1367.257254,-1.897010633,4336.379063,-1.638006529,1
1403.407571,-1.871597736,4405.837993,-1.619842488,1
1478.677294,-1.816479196,4134.689375,-1.403262526,1
1390.345597,-1.98106183,4276.900309,-1.91171136,1
1165.055815,-1.094847768,3880.173387,-1.205754932,1
1451.505116,-1.482276825,3861.23399,-1.246060317,1
1491.073336,-1.903066039,3553.356227,-1.936876458,1
599.5110011,0.002436948,1077.249,0.140423677,1
1338.95501,1.184409819,3441.356565,1.489951336,1
1435.799415,0.780572926,4062.399839,0.922819582,1
1560.524163,0.967283244,4397.261072,1.071933734,1
1629.910951,1.085400317,4580.360963,1.355654147,1
1590.078817,1.088754561,4199.614644,1.169826536,1
1525.79088,1.381027408,4345.429402,1.547760734,1
1560.555396,0.958141439,4033.963777,0.711239121,1
1090.38171,0.504104127,3741.407721,0.705965905,1
1679.169031,0.975429393,3899.51924,1.058852941,1
1690.403955,0.514856087,2024.730721,0.282091031,1
2002.01874,-1.85461175,3031.402572,-1.347021214,1
1737.356008,-1.776028041,4059.900979,-1.535779811,1
1562.165665,-2.042792291,4181.029215,-1.757853913,1
1724.762439,-1.442793428,4441.810814,-1.309883563,1
1648.038385,-1.13722316,4489.069619,-1.394677639,1
1546.668357,-1.816732542,4370.939099,-1.383175709,1
1593.555719,-1.614943354,4324.105623,-1.444140067,1
1244.134258,-0.585940255,3964.83168,-0.773244393,1
1693.537972,-1.130350061,4023.036664,-1.562616341,1
1515.21494,-0.657207322,3125.889705,-1.011205473,1
836.7481833,1.656274883,1293.034659,0.909854041,1
1404.559497,0.937742483,3633.480889,1.125455518,1
1444.862556,0.725935153,4094.004883,0.960814843,1
1370.727261,0.763353954,4376.941402,0.937221589,1
1373.328654,0.855685665,4448.262373,0.980799213,1
1375.5154,1.086846879,4078.937779,1.023256715,1
1462.011496,0.759214796,4324.584505,0.975767398,1
1374.965231,0.602273193,3980.597144,0.824410069,1
1200.459264,1.416292515,3768.291117,1.139228512,1
1372.732268,1.451561208,3557.453978,1.347007523,1
491.7734921,-0.232840698,1019.387687,-0.606132479,1
1312.52162,-1.529763902,3268.831566,-1.366704587,1
1422.153893,-1.383399982,4013.977095,-1.238351286,1
1540.978575,-1.704221612,4334.496335,-1.386959791,1
1542.283196,-1.760149711,4459.258791,-1.60210158,1
1532.433798,-1.496976937,4237.181735,-1.662627317,1
1610.120401,-1.083437494,4320.437081,-1.163607789,1
1607.6199,-1.766843037,4065.218157,-1.48816898,1
1250.513575,-1.206978037,3881.089624,-1.145638619,1
1597.880051,-1.82590399,3912.474317,-1.858748432,1
2058.227365,-2.206487364,2538.407723,-1.525819985,1
2154.16699,0.994578062,2820.329016,1.363537707,1
1760.308785,1.153728663,3958.140659,1.277780415,1
1590.996889,1.010088523,4088.339867,1.309072056,1
1594.979281,1.009030732,4323.479837,0.870961442,1
1599.187065,0.661380281,4456.367462,0.715656091,1
1426.139686,0.481340313,4198.055059,0.687931237,1
1413.343547,0.810030864,4100.856176,1.040883466,1
1107.738832,0.004219174,3651.256355,0.19566496,1
1748.944949,1.047298748,4023.645796,1.314070344,1
1434.248522,0.996004623,3291.152432,0.984485712,1
618.6899397,-0.71793254,1726.919942,-0.654224785,1
1370.972102,-0.966227187,3679.080978,-1.317518672,1
1432.471241,-0.674988051,4070.265573,-1.17561442,1
1301.90261,-1.14416595,4209.69221,-1.170646302,1
1356.743586,-1.22986419,4448.792117,-1.232192606,1
1289.574396,-1.000837063,4043.254677,-0.907369045,1
1272.052993,-1.384314082,4012.19536,-1.013224845,1
1251.143055,-1.16278328,3837.790415,-1.205761576,1
986.4807376,-0.279814557,3718.508913,-0.764430572,1
1197.147828,-1.183939022,3514.167825,-1.471030505,1
550.0421828,0.011992757,1008.421002,-0.106646358,1
1388.246026,0.734823342,3253.344281,1.265850692,1
1528.154843,1.074741917,4036.277475,1.20400784,1
1606.837117,0.710935391,4366.14719,1.025905372,1
1512.129242,0.487483849,4368.795737,1.024471054,1
1629.476561,0.768077605,4321.763111,0.939753699,1
1678.383851,1.045446458,4360.158815,1.093116498,1
1598.633858,0.761032154,4104.62068,0.700227533,1
1393.350524,1.006768343,4021.664251,1.14715635,1
1625.850466,0.733361281,3908.806265,0.963179583,1
2164.728251,1.045311626,2657.109719,0.698021612,1
2160.80255,-2.091417716,2748.048243,-1.406008672,1
1730.184298,-1.89181468,3919.207816,-1.435672083,1
1585.188831,-2.079459234,4070.844904,-1.888717927,1
1564.976156,-1.86440228,4256.319475,-1.406194682,1
1550.561515,-1.87577064,4411.397933,-1.717249019,1
1497.196127,-1.337790828,4271.218445,-1.342812855,1
1453.289009,-1.642637078,4318.801159,-1.334469147,1
1106.709856,0.408365268,3847.396622,-0.199081935,1
1827.034628,-1.531290326,4080.571534,-1.471778851,1
1392.078054,-1.364730153,3211.895799,-1.384722232,1
662.5549792,0.005369737,1177.161135,-0.048223296,1
1396.891524,1.045501068,3634.929144,1.204786429,1
1431.386923,0.706731006,4118.301058,0.969387381,1
1391.632916,1.027925388,4390.629374,1.13449438,1
1343.513488,0.720537808,4463.748575,0.928519785,1
1355.967133,0.990437446,4079.480778,1.010855376,1
1472.565671,0.691632053,4355.768989,0.93532282,1
1435.560562,0.888708799,4016.178183,1.048348608,1
988.3508103,0.689368834,3674.371674,0.778746015,1
1196.790367,0.935603523,3490.455758,0.747397669,1
629.4976829,-0.139506298,1081.921094,0.103017864,1
1380.95135,-1.434553589,3277.119743,-1.311459126,1
1519.145728,-1.040484889,4022.042362,-1.035773559,1
1598.287513,-1.498760445,4338.681433,-1.25436234,1
1525.1419,-1.520161704,4404.739918,-1.463734788,1
1624.741263,-1.417706492,4288.365608,-1.630905672,1
1624.169981,-1.051880027,4310.362108,-1.13641926,1
1561.576024,-1.425152161,4032.419343,-1.254831774,1
1312.576772,-1.188693812,3930.983784,-1.120009059,1
1706.982922,-1.743640077,3960.66591,-1.797978416,1
2112.45922,-2.201214983,2556.410831,-1.508624066,1
1804.944046,0.791323901,2946.850688,1.455877775,1
1589.696459,0.976862508,3982.190697,1.037191586,1
1494.51985,1.460274382,4166.665794,1.596814439,1
1612.731058,0.99579629,4339.836363,0.872094386,1
1529.896147,0.873631448,4427.929109,1.222440491,1
1516.33534,0.694638223,4345.139657,1.168934919,1
1526.247296,0.937691602,4329.49467,1.153884928,1
1028.313738,0.791863873,3693.527295,0.919850085,1
1633.702833,1.012661223,4022.267131,1.313775568,1
1501.082605,1.172560641,3103.790917,1.032102936,1
1422.224644,-1.165955748,1876.792195,-0.763265748,1
1510.755423,-1.365309923,3657.649075,-1.145166707,1
1589.352018,-1.321922184,4079.670498,-1.548866438,1
1475.424477,-0.946534901,4389.017009,-1.095272957,1
1516.758972,-1.292748642,4462.608739,-1.286601151,1
1601.60972,-1.810419417,4219.628358,-1.393850064,1
1523.716046,-2.058764727,4239.44217,-1.627573552,1
1282.190394,-0.124523899,3856.810778,-0.014325659,1
1731.247195,-1.733560579,4040.168725,-1.401668022,1
1596.998086,-1.49102533,3616.930417,-1.366335929,1
634.5562909,-0.777633365,1241.393882,-0.118907694,1
1502.088186,0.505079251,3708.841955,1.062282237,1
1562.138652,0.833202006,4224.666328,1.227204844,1
1468.472584,1.008353641,4475.572064,0.99717889,1
1487.274588,0.666231986,4610.864291,1.089479639,1
1419.575024,0.081449478,4151.314075,0.707403061,1
1571.534011,0.811584607,4455.335688,1.18217456,1
1491.956246,0.876041318,4036.800914,0.620106157,1
1068.391384,0.788695521,3712.375454,1.079914778,1
1281.477623,0.501004441,3609.047111,0.749546648,1
748.5822658,0.087926729,1596.660456,-0.216060127,1
1449.069057,-1.074146251,3451.675104,-1.134764754,1
1604.038201,-1.002130069,4152.830755,-1.051295724,1
1646.008301,-1.756215086,4475.323104,-1.141279864,1
1634.231041,-1.659815691,4614.299617,-1.527040345,1
1707.561465,-1.58542677,4328.677193,-1.657000207,1
1605.339067,-1.355944685,4374.665167,-1.340094114,1
576.0798898,-0.22020999,2107.253177,-0.174693316,0
543.4881509,-0.574941702,2111.987527,-0.5610099,0
560.6368259,1.26173993,1674.947854,1.584684491,0
815.7962093,1.065150456,1808.010669,1.320801377,0
691.7956139,-0.1862424,1558.848009,0.346831993,0
704.4158722,-0.736030859,1556.653521,-0.704782067,0
714.6630066,-0.31434898,1702.873317,-0.640365225,0
645.109749,0.049816661,1717.008305,-0.172245018,0
753.2440983,0.684320051,2588.346049,0.914122167,0
718.3118092,1.236862316,2720.199659,1.013348326,0
887.9778908,1.505041079,2709.611659,1.078231747,0
723.0929859,0.469839534,2801.211831,0.575662628,0
650.3013787,1.17048423,2726.848505,0.847858005,0
597.5902082,1.385739084,2646.817872,0.799840701,0
379.0756976,1.418672438,2588.238272,1.305625505,0
810.1700688,1.167635451,2760.407865,1.236127103,0
676.298476,1.160763751,2375.628454,1.185041021,0
507.245889,-0.161139539,1412.966213,-0.41343798,0
777.6320875,-1.602093261,1591.307718,-1.723855587,0
563.6038434,-0.699067242,1408.92688,-1.353198265,0
482.3028766,0.570121797,1501.571081,0.696126168,0
463.1313643,0.142483722,1604.008975,0.286346326,0
451.030639,0.376921578,1689.729815,0.51489733,0
829.4863794,-1.701389735,2723.991911,-1.425228026,0
785.1947966,-1.649844227,2906.646702,-1.282773644,0
647.7675107,-1.567521885,2786.031458,-1.576580464,0
515.6924377,-0.957076525,2768.866054,-0.593164156,0
311.2015427,0.821045128,2601.385188,0.623564565,0
284.488646,-1.4844777,2626.942323,-0.880293762,0
472.7307805,-1.908117994,2825.410582,-1.662698586,0
662.2953592,-2.053903879,2791.799892,-1.968202933,0
619.1933502,-1.854753945,2514.661277,-1.602044513,0
434.5208616,-1.187510482,1556.250596,0.0090569,0
678.8214812,0.813182198,1761.920337,1.126943302,0
626.1339321,0.363166074,1581.683643,0.692559597,0
438.6466684,-0.695564096,1490.118074,-0.564877414,0
425.3529529,-0.282248724,1597.086858,-0.73838157,0
433.5083973,-0.153692715,1717.054846,-0.242048949,0
783.8078688,0.819302659,2722.985303,1.063115834,0
741.5132601,0.851985134,2858.646036,0.827837115,0
461.1635713,1.319219114,2688.556286,1.187353703,0
342.1834316,0.686632255,2770.927597,0.726978584,0
329.1678414,0.862964386,2674.046818,0.666976458,0
291.3224001,0.807952106,2618.328545,0.477277947,0
561.8105362,1.454146013,2882.307321,1.328218932,0
655.0495139,1.073360347,2804.507639,1.196255433,0
458.2816694,0.649135579,2443.214968,0.857663628,0
416.3498106,0.839583194,1587.585536,0.210854401,0
768.0234598,-1.89910554,1810.016767,-1.548396406,0
465.8545421,-0.42941768,1587.291003,-1.234938353,0
458.3340105,0.8224333,1566.238284,0.742907722,0
489.5552879,0.705886327,1703.370779,0.845737735,0
437.6201685,-0.627760732,1750.338644,-0.113789298,0
721.1766307,-1.957954937,2703.327023,-1.345238845,0
633.5325895,-1.960773282,2884.26099,-1.595038589,0
531.5932696,-1.661974368,2736.010785,-1.104449323,0
438.5422565,-1.06355995,2795.587816,-0.959762735,0
396.8067221,-0.53828471,2718.212851,-0.480819343,0
419.7204504,-1.316221151,2686.272302,-0.409265272,0
587.2165137,-1.626378535,2876.193046,-1.612278372,0
548.0372527,-2.048007031,2722.307747,-1.719260411,0
490.471233,-1.47948349,2438.45132,-1.421942038,0
388.3547368,0.322594035,1459.443628,0.999695096,0
706.8788403,0.881609765,1861.573755,1.141228132,0
360.6319035,0.241459621,1458.523544,0.428185157,0
280.132011,0.217175153,1450.370332,0.371745967,0
371.0744157,-1.161694354,1667.237858,-0.96088026,0
604.7888647,1.627116565,1890.946761,1.12476343,0
723.9211649,1.169060721,2797.040597,1.088655209,0
585.8108238,0.906699671,2864.13561,0.617782184,0
413.3904076,1.038667783,2551.436979,0.739104624,0
527.414864,0.6615127,2757.600376,0.698647452,0
454.9026532,0.303676934,2684.086103,0.176026669,0
482.8311154,-0.74821452,2663.846379,-0.28540752,0
714.6568849,1.505983808,2949.191118,1.160260037,0
880.0368549,1.318354523,2829.326059,0.988526143,0
963.4782865,0.637275966,2607.384506,0.692256479,0
955.9882755,-0.8012166,1825.151117,-1.109141917,0
1107.165723,-0.958080473,2015.575853,-1.4834979,0
918.2141314,0.413809683,1827.653683,-0.302023483,0
976.2995161,0.69610068,2013.563954,0.755395619,0
953.208672,0.876582845,2125.139402,0.34932741,0
954.5702284,-0.395231845,2426.612012,-0.539959742,0
833.2050356,-1.167781722,2862.800283,-1.325183692,0
901.0891072,-0.314417673,2889.581225,-0.085571647,0
710.4888308,0.064622848,2827.67379,-0.342727558,0
951.5723476,-0.705489596,3085.389539,-0.247003796,0
1019.938704,-1.083864881,3107.573569,-0.992534835,0
1028.520251,-0.493990151,3094.377326,-0.196168687,0
1061.367247,-0.925623556,2973.315911,-1.065120427,0
1200.253625,-0.579246538,2905.454647,-0.818704168,0
1327.12849,-1.165111463,2517.925236,-0.810370765,0
1199.876351,0.547007724,1842.241097,0.984234269,0
1336.320777,0.571869206,1746.949532,0.860619708,0
1207.963359,-0.145182147,1779.08904,-0.437063548,0
1123.788936,-0.072237807,1974.475447,-0.238736164,0
1000.146346,-0.93090658,2074.448941,-0.955160376,0
868.8571448,0.558993325,2491.058247,0.894944817,0
599.2522542,0.057618422,2665.507474,0.449350016,0
643.7384654,0.258165434,2718.754217,0.292689588,0
644.593695,0.49734604,2691.275844,0.486061995,0
585.1265486,-0.06886324,2697.646614,0.054656514,0
538.8347299,0.365400996,2664.392048,0.154681187,0
578.187513,0.155525169,2684.617357,0.181751073,0
964.6477691,1.09677298,2891.950045,1.058817316,0
843.0192607,0.462845152,2618.758229,0.554312602,0
1045.003733,0.933586605,2256.32845,0.693135636,0
1012.371058,-1.466804456,1799.539162,-1.571146362,0
1108.321134,-1.488424082,1635.798733,-1.637764526,0
750.8385869,0.01937635,1701.340391,0.412220478,0
757.0382589,-0.26437067,1905.864427,0.519117285,0
715.0805903,0.908833955,2037.958678,1.166618263,0
976.9447771,-2.027494453,2784.715226,-1.539990613,0
786.7480738,-0.343961923,2746.820104,-0.824460776,0
754.1792459,0.482948814,2714.99325,-0.247547048,0
553.0783395,-0.935402767,2639.631873,-0.645509992,0
529.5113108,0.230318338,2635.991239,-0.116086435,0
548.6269301,0.144636658,2648.141214,0.330716831,0
538.2969012,-0.059661622,2631.05603,-0.31167378,0
1002.712144,-1.720554587,2857.217608,-1.3229185,0
940.752231,-1.838378223,2540.316674,-1.292776798,0
830.8355065,-1.642518242,1731.763337,-0.416007066,0
951.0461719,1.257096973,1658.382559,1.236370979,0
682.2245029,1.186267701,1307.264228,0.815551034,0
642.4192154,-1.491084007,1590.41906,-1.047881669,0
654.9210907,-1.17577485,1749.54729,-1.25326524,0
548.3255884,0.200963946,1743.902881,-0.371854578,0
650.9729903,1.435741042,2390.423271,1.236969452,0
721.7655231,0.485455503,2495.172032,0.526559414,0
638.2216938,0.606600814,2383.14965,0.588484488,0
476.6807292,1.12735932,2402.835538,1.146463639,0
515.1013485,0.95532492,2435.276379,0.729177114,0
530.5461817,0.446112608,2427.17355,0.253028691,0
536.616007,-0.206120759,2561.482346,0.419706902,0
824.2187118,0.857165149,2538.625456,1.131791671,0
667.1250521,1.11491467,2281.269701,1.15205402,0
595.7321244,0.03842258,1465.900801,-0.279182704,0
640.560178,-1.084464075,1489.395229,-1.230751708,0
594.3658418,-0.209407404,1254.042669,-0.942189497,0
534.7902212,0.295751584,1632.025627,0.388153246,0
619.1160119,0.525334103,1831.700876,0.716519815,0
415.5085461,-0.824802796,1859.741863,-0.26007488,0
610.5336461,-1.789596885,2429.69623,-1.276281166,0
684.4425016,-1.965955652,2527.855705,-1.654103312,0
427.0064289,-0.709308783,2352.440512,-0.212371278,0
503.8140462,-1.55264409,2494.481938,-0.948069756,0
357.9671526,-1.133447258,2410.335324,-0.495172687,0
477.9259629,-0.223160679,2461.801717,0.573440355,0
688.3671997,-1.17407422,2616.196227,-1.377313292,0
885.5088343,-1.09547272,2632.076207,-1.011317217,0
834.7130416,-0.183298266,2333.440093,-0.403426458,0
743.9712752,0.058409951,1607.542018,0.807639478,0
995.7600464,0.405104123,1670.284679,0.880080321,0
897.6662273,-0.281488904,1486.625137,-0.23185837,0
954.2580867,-0.461421034,1857.247421,-0.642737926,0
933.2981187,-0.942131264,2084.706813,-1.421089996,0
1046.248961,0.719114224,2212.06037,0.804309387,0
1045.455873,0.730752244,2688.629529,0.967125308,0
922.6704905,0.788933443,2635.45627,0.09144094,0
829.5509121,-0.356408418,2508.451538,-0.399077493,0
793.4994447,0.412877164,2647.020925,0.307125937,0
667.2347014,0.042728919,2545.552796,-0.071097834,0
700.5866577,0.116039607,2538.311405,-0.109386088,0
711.0766035,0.565761303,2683.748998,0.961467911,0
814.037759,1.18169876,2584.368223,1.244654759,0
935.454801,1.651932907,2194.491927,1.355776382,0
656.0475618,-0.946455033,1727.462737,-1.262855485,0
832.9201627,-1.734582925,1648.741052,-1.518466991,0
647.4659901,0.094583565,1687.336838,0.416996136,0
752.3709234,0.420404001,1922.934597,0.526501629,0
754.1968431,0.893648057,2111.502701,0.921966491,0
827.2206095,-1.310437968,2391.663123,-1.147536001,0
513.9221012,-0.474320242,2636.054461,-1.081833102,0
