LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,View
509.4294354,-0.967802783,487.410716,-0.436694681,520.3488371,-0.048158707,253.8471911,0.336924002,288.0047213,0.981046387,754.3949265,1.024666415,498.4200757,387.0980141,521.1998239,456.8127962,411.4177618,412.981058,586.6854248,358.2122019,389.3207795,809.9173931,317.3216573,410.2717167,212.5931383,146.3057519,383.405329,178.4115301,116.7133574,396.9754549,0
589.9280586,0.997405328,550.4027583,0.281997012,512.9648311,0.470438372,244.8269406,0.113956334,258.1583,0.627439265,514.0618013,0.698844361,570.1654085,378.8958859,386.1100507,498.4200757,387.0980141,521.1998239,456.8127962,411.4177618,412.981058,586.6854248,358.2122019,389.3207795,809.9173931,317.3216573,410.2717167,212.5931383,146.3057519,383.405329,0
594.3881943,0.180432791,510.1428936,-1.3843353,519.2867258,-0.038156412,201.8913908,-0.63757336,131.7892487,-0.946294844,441.8257151,-0.291402369,552.265544,360.5890583,286.8074819,570.1654085,378.8958859,386.1100507,498.4200757,387.0980141,521.1998239,456.8127962,411.4177618,412.981058,586.6854248,358.2122019,389.3207795,809.9173931,317.3216573,410.2717167,0
605.8165053,-0.687240665,471.6712148,-0.756226413,545.7225243,-0.687746592,263.1956544,-0.751287768,241.7082352,-1.824601508,675.5368847,-1.51166856,538.7438601,404.4590894,458.62256,552.265544,360.5890583,286.8074819,570.1654085,378.8958859,386.1100507,498.4200757,387.0980141,521.1998239,456.8127962,411.4177618,412.981058,586.6854248,358.2122019,389.3207795,0
704.0463155,1.647186126,467.5213336,-0.184546464,495.5895801,0.015451449,259.2672103,-1.100688128,171.3448136,-2.061781179,661.2892745,-1.883503336,585.7838246,377.4283952,416.3170441,538.7438601,404.4590894,458.62256,552.265544,360.5890583,286.8074819,570.1654085,378.8958859,386.1100507,498.4200757,387.0980141,521.1998239,456.8127962,411.4177618,412.981058,0
683.9304455,0.636768419,451.9064178,-1.640454197,502.8271867,0.640792488,228.3963883,-1.377068841,129.1174774,-2.225748193,664.7740955,-1.714690456,567.9184317,365.6117875,396.9457865,585.7838246,377.4283952,416.3170441,538.7438601,404.4590894,458.62256,552.265544,360.5890583,286.8074819,570.1654085,378.8958859,386.1100507,498.4200757,387.0980141,521.1998239,0
811.6575076,-0.275033085,361.0456234,-0.774000052,523.9033387,-1.595766881,254.0255158,-1.35137594,135.7707461,-1.743665588,686.0947854,-1.526371303,586.3515655,388.9644273,410.9327658,567.9184317,365.6117875,396.9457865,585.7838246,377.4283952,416.3170441,538.7438601,404.4590894,458.62256,552.265544,360.5890583,286.8074819,570.1654085,378.8958859,386.1100507,0
401.8090588,-0.607060891,263.8418734,0.35602826,213.4698197,1.468787029,149.9132106,0.186487216,103.8660655,-0.111932544,642.4292972,-0.074364825,332.8254661,181.6915152,373.1476814,586.3515655,388.9644273,410.9327658,567.9184317,365.6117875,396.9457865,585.7838246,377.4283952,416.3170441,538.7438601,404.4590894,458.62256,552.265544,360.5890583,286.8074819,0
486.6818765,-1.651069726,184.9793914,0.988716096,168.8485172,-0.343036488,157.0985962,-0.823469419,96.76196478,-0.677897347,638.0004617,-0.57745007,335.830634,162.9735567,367.3812132,332.8254661,181.6915152,373.1476814,586.3515655,388.9644273,410.9327658,567.9184317,365.6117875,396.9457865,585.7838246,377.4283952,416.3170441,538.7438601,404.4590894,458.62256,0
524.2785323,0.462978626,181.5784509,1.760951749,163.7103169,0.305913942,155.9035457,0.61938533,87.81689382,-0.416179071,624.0571476,-0.305776346,352.9284916,159.8069313,355.9370207,335.830634,162.9735567,367.3812132,332.8254661,181.6915152,373.1476814,586.3515655,388.9644273,410.9327658,567.9184317,365.6117875,396.9457865,585.7838246,377.4283952,416.3170441,0
905.8691838,-0.302817517,358.5827354,-2.042920932,202.37171,-0.20629937,137.4318288,0.383779833,119.3895104,1.175589163,675.8548761,1.269752685,632.2259596,169.9017694,397.6221933,352.9284916,159.8069313,355.9370207,335.830634,162.9735567,367.3812132,332.8254661,181.6915152,373.1476814,586.3515655,388.9644273,410.9327658,567.9184317,365.6117875,396.9457865,0
821.4013829,-1.127947613,328.2724722,-1.695794311,205.9215772,0.325051564,141.8156692,0.144902645,102.2845711,0.01907833,658.2343764,0.585110819,574.8369276,173.8686232,380.2594738,632.2259596,169.9017694,397.6221933,352.9284916,159.8069313,355.9370207,335.830634,162.9735567,367.3812132,332.8254661,181.6915152,373.1476814,586.3515655,388.9644273,410.9327658,0
755.395474,1.134677275,299.5127057,-1.00672375,202.4790424,0.851118576,128.2063695,1.012707237,105.2896252,0.168761856,645.655928,0.026241146,527.4540899,165.342706,375.4727766,574.8369276,173.8686232,380.2594738,632.2259596,169.9017694,397.6221933,352.9284916,159.8069313,355.9370207,335.830634,162.9735567,367.3812132,332.8254661,181.6915152,373.1476814,0
758.2942909,0.212472252,292.0102245,-0.312018242,200.982163,-1.006995721,114.8665191,0.325472732,104.0006148,0.268382266,635.0424424,-0.135784678,525.1522577,157.9243411,369.5215286,527.4540899,165.342706,375.4727766,574.8369276,173.8686232,380.2594738,632.2259596,169.9017694,397.6221933,352.9284916,159.8069313,355.9370207,335.830634,162.9735567,367.3812132,0
774.0487861,-0.68369825,258.1915461,0.215087637,242.4157741,0.911651755,134.3208768,0.298200662,151.8707834,0.561164252,701.404224,0.944008214,516.1201661,188.3683255,426.6375037,525.1522577,157.9243411,369.5215286,527.4540899,165.342706,375.4727766,574.8369276,173.8686232,380.2594738,632.2259596,169.9017694,397.6221933,352.9284916,159.8069313,355.9370207,0
716.0436494,-1.611676775,280.4689557,0.776286698,189.1581691,0.279506429,202.9009111,0.741960373,220.4306324,0.977972888,694.457512,1.014311168,498.2563026,196.0295401,457.4440722,516.1201661,188.3683255,426.6375037,525.1522577,157.9243411,369.5215286,527.4540899,165.342706,375.4727766,574.8369276,173.8686232,380.2594738,632.2259596,169.9017694,397.6221933,0
534.6516437,0.473721687,496.3065349,1.156820977,291.5546719,1.090855334,220.1774788,1.124580626,251.8591963,1.279100104,460.3258103,0.928011059,515.4790893,255.8660754,356.0925033,498.2563026,196.0295401,457.4440722,516.1201661,188.3683255,426.6375037,525.1522577,157.9243411,369.5215286,527.4540899,165.342706,375.4727766,574.8369276,173.8686232,380.2594738,0
523.8985913,-0.325575096,261.0760715,1.34752195,306.3261159,0.343092099,160.408234,0.254066982,140.0849578,0.886775901,444.3595594,0.796147758,392.4873314,233.367175,292.2222586,515.4790893,255.8660754,356.0925033,498.2563026,196.0295401,457.4440722,516.1201661,188.3683255,426.6375037,525.1522577,157.9243411,369.5215286,527.4540899,165.342706,375.4727766,0
434.03228,1.403039151,172.2858015,-0.404889914,157.5104056,-0.029197741,157.4816119,-0.383536781,170.6114979,-1.508159009,546.0446025,-1.206890849,303.1590408,157.4960088,358.3280502,392.4873314,233.367175,292.2222586,515.4790893,255.8660754,356.0925033,498.2563026,196.0295401,457.4440722,516.1201661,188.3683255,426.6375037,525.1522577,157.9243411,369.5215286,0
558.754787,-0.520543632,183.0422742,-0.607265404,196.3377598,0.660324442,210.6101564,-0.800842188,250.9034753,-1.829895947,692.4048646,-1.891164652,370.8985306,203.4739581,471.65417,303.1590408,157.4960088,358.3280502,392.4873314,233.367175,292.2222586,515.4790893,255.8660754,356.0925033,498.2563026,196.0295401,457.4440722,516.1201661,188.3683255,426.6375037,0
495.7749903,-0.919523424,213.8348373,-2.130611665,146.4592313,0.351016748,218.3884828,-0.954015023,233.3285243,-1.488496355,714.7593254,-1.716938698,354.8049138,182.4238571,474.0439249,370.8985306,203.4739581,471.65417,303.1590408,157.4960088,358.3280502,392.4873314,233.367175,292.2222586,515.4790893,255.8660754,356.0925033,498.2563026,196.0295401,457.4440722,0
485.6003584,-1.849214571,409.7807216,-1.5526689,162.9802745,-0.021789434,195.0291155,0.125057711,155.3225427,-1.326924471,670.8153003,-1.412261029,447.69054,179.004695,413.0689215,354.8049138,182.4238571,474.0439249,370.8985306,203.4739581,471.65417,303.1590408,157.4960088,358.3280502,392.4873314,233.367175,292.2222586,515.4790893,255.8660754,356.0925033,0
429.5342922,0.17018496,256.1650157,-0.802331232,220.0448892,0.994351759,203.3882266,0.782942544,126.4160662,-1.541681299,664.9707857,-1.597558646,342.849654,211.7165579,395.693426,447.69054,179.004695,413.0689215,354.8049138,182.4238571,474.0439249,370.8985306,203.4739581,471.65417,303.1590408,157.4960088,358.3280502,392.4873314,233.367175,292.2222586,0
530.0018026,1.997343409,352.5601974,-0.045474995,230.4447464,1.118729131,193.071628,0.750337853,92.59766999,0.30429907,638.2616592,-0.376801014,441.281,211.7581872,365.4296646,342.849654,211.7165579,395.693426,447.69054,179.004695,413.0689215,354.8049138,182.4238571,474.0439249,370.8985306,203.4739581,471.65417,303.1590408,157.4960088,358.3280502,0
508.3460902,1.461871288,382.6145158,0.469814505,200.6493387,0.797232474,193.7647563,0.472100948,100.6077054,0.942898057,642.5441241,0.078900723,445.480303,197.2070475,371.5759148,441.281,211.7581872,365.4296646,342.849654,211.7165579,395.693426,447.69054,179.004695,413.0689215,354.8049138,182.4238571,474.0439249,370.8985306,203.4739581,471.65417,0
589.2699143,-0.147204818,271.7298863,-0.537847614,230.5597372,-0.32224886,209.8321554,-0.631967614,117.8548952,-0.364788533,663.0687727,-0.74615381,430.4999003,220.1959463,390.461834,445.480303,197.2070475,371.5759148,441.281,211.7581872,365.4296646,342.849654,211.7165579,395.693426,447.69054,179.004695,413.0689215,354.8049138,182.4238571,474.0439249,0
692.2958878,-1.302691985,319.6626216,-0.162561002,329.6272743,-1.862588437,180.6294605,-0.315976305,181.3065654,-1.464971472,719.049357,-1.257813967,505.9792547,255.1283674,450.1779612,430.4999003,220.1959463,390.461834,445.480303,197.2070475,371.5759148,441.281,211.7581872,365.4296646,342.849654,211.7165579,395.693426,447.69054,179.004695,413.0689215,0
624.6011327,0.738009252,292.9002833,0.188498778,287.9189699,-1.032792227,222.2480236,-1.388685066,313.5834418,-2.034924923,684.6450557,-1.792104367,458.750708,255.0834968,499.1142488,505.9792547,255.1283674,450.1779612,430.4999003,220.1959463,390.461834,445.480303,197.2070475,371.5759148,441.281,211.7581872,365.4296646,342.849654,211.7165579,395.693426,0
539.481885,-0.195871944,265.2373089,-0.775132695,334.7630912,0.844944723,263.3622937,-0.877282346,202.487303,-1.846276143,485.2617566,-1.608755997,402.359597,299.0626925,343.8745298,458.750708,255.0834968,499.1142488,505.9792547,255.1283674,450.1779612,430.4999003,220.1959463,390.461834,445.480303,197.2070475,371.5759148,441.281,211.7581872,365.4296646,0
523.2243916,-1.199284736,281.7328292,-0.180641759,322.2234733,-0.037378259,199.9222183,-0.649375678,91.2494171,0.001436075,450.7120783,-0.095241286,402.4786104,261.0728458,270.9807477,402.359597,299.0626925,343.8745298,458.750708,255.0834968,499.1142488,505.9792547,255.1283674,450.1779612,430.4999003,220.1959463,390.461834,445.480303,197.2070475,371.5759148,0
420.9151819,-1.859308887,243.9783638,-1.387829668,277.396685,-0.629214651,206.9537505,0.995149671,244.3970362,1.264723541,697.3649059,1.069978124,332.4467729,242.1752178,470.8809711,402.4786104,261.0728458,270.9807477,402.359597,299.0626925,343.8745298,458.750708,255.0834968,499.1142488,505.9792547,255.1283674,450.1779612,430.4999003,220.1959463,390.461834,0
359.0130937,0.769175964,284.1404498,0.045161021,294.9231153,1.307008738,212.1683969,0.219549671,202.1840963,1.068188973,705.3994594,1.086418293,321.5767718,253.5457561,453.7917779,332.4467729,242.1752178,470.8809711,402.4786104,261.0728458,270.9807477,402.359597,299.0626925,343.8745298,458.750708,255.0834968,499.1142488,505.9792547,255.1283674,450.1779612,0
394.9908243,-0.40180478,249.4501268,-0.802285944,289.8097756,-0.300072103,197.5589294,0.592307118,175.2338035,0.987346104,690.43418,0.932898556,322.2204756,243.6843525,432.8339918,321.5767718,253.5457561,453.7917779,332.4467729,242.1752178,470.8809711,402.4786104,261.0728458,270.9807477,402.359597,299.0626925,343.8745298,458.750708,255.0834968,499.1142488,0
244.8487541,-0.881373003,402.3903679,-0.344529873,290.5418318,0.178771377,170.7042779,-0.472347943,129.9012657,0.215596238,677.4989212,0.800829858,323.619561,230.6230549,403.7000935,322.2204756,243.6843525,432.8339918,321.5767718,253.5457561,453.7917779,332.4467729,242.1752178,470.8809711,402.4786104,261.0728458,270.9807477,402.359597,299.0626925,343.8745298,0
279.5996213,0.447042541,373.6076121,0.127264168,295.2433963,-0.754879993,144.2049697,0.34628292,129.6083797,0.200073769,660.6123603,0.490983037,326.6036167,219.724183,395.11037,323.619561,230.6230549,403.7000935,322.2204756,243.6843525,432.8339918,321.5767718,253.5457561,453.7917779,332.4467729,242.1752178,470.8809711,402.4786104,261.0728458,270.9807477,0
239.5961724,0.96534886,233.5341281,0.898611016,193.5088809,1.132268445,151.3667314,0.285065454,97.34625349,1.245921276,657.44372,0.878200252,236.5651503,172.4378062,377.3949867,326.6036167,219.724183,395.11037,323.619561,230.6230549,403.7000935,322.2204756,243.6843525,432.8339918,321.5767718,253.5457561,453.7917779,332.4467729,242.1752178,470.8809711,0
189.8458894,0.45244146,215.5675854,-0.12328263,225.1348356,0.1480809,154.4977305,0.335592769,96.25722471,0.014180155,648.033875,-0.086720267,202.7067374,189.8162831,372.1455499,236.5651503,172.4378062,377.3949867,326.6036167,219.724183,395.11037,323.619561,230.6230549,403.7000935,322.2204756,243.6843525,432.8339918,321.5767718,253.5457561,453.7917779,0
190.9547029,-0.219634904,237.7165103,0.485672747,211.8011319,-0.434402004,168.4917259,0.188606222,153.09504,0.504035594,706.8475074,1.016766203,214.3356066,190.1464289,429.9712737,202.7067374,189.8162831,372.1455499,236.5651503,172.4378062,377.3949867,326.6036167,219.724183,395.11037,323.619561,230.6230549,403.7000935,322.2204756,243.6843525,432.8339918,0
290.251304,1.89243417,366.3913408,1.776159453,180.0177058,1.722559573,174.7609962,0.792375878,228.7212952,1.403312921,723.2527573,1.295313569,328.3213224,177.389351,475.9870263,214.3356066,190.1464289,429.9712737,202.7067374,189.8162831,372.1455499,236.5651503,172.4378062,377.3949867,326.6036167,219.724183,395.11037,323.619561,230.6230549,403.7000935,0
313.7711541,-0.198197179,182.0445778,-0.082102219,289.2962109,-0.526462006,213.4860045,0.66510393,340.541482,0.791321544,535.2430264,0.710726705,247.907866,251.3911077,437.8922542,328.3213224,177.389351,475.9870263,214.3356066,190.1464289,429.9712737,202.7067374,189.8162831,372.1455499,236.5651503,172.4378062,377.3949867,326.6036167,219.724183,395.11037,0
195.6870148,-0.508875263,206.25,0.857813695,192.8666038,-0.233013141,159.2608734,0.270473947,149.4593584,0.648018279,464.0262869,0.632122848,200.9685074,176.0637386,306.7428227,247.907866,251.3911077,437.8922542,328.3213224,177.389351,475.9870263,214.3356066,190.1464289,429.9712737,202.7067374,189.8162831,372.1455499,236.5651503,172.4378062,377.3949867,0
171.9767207,-1.49282947,207.662879,-0.720471228,256.8712253,1.851043013,198.6580859,-1.276910083,191.5825908,-1.58761703,533.894553,-0.899028992,189.8197999,227.7646556,362.7385719,200.9685074,176.0637386,306.7428227,247.907866,251.3911077,437.8922542,328.3213224,177.389351,475.9870263,214.3356066,190.1464289,429.9712737,202.7067374,189.8162831,372.1455499,0
178.0054788,0.467020675,216.6331359,0.892130677,201.0624993,-0.417997856,221.8240543,-0.798795452,268.3180956,-2.221956503,721.7547473,-1.811360697,197.3193074,211.4432768,495.0364215,189.8197999,227.7646556,362.7385719,200.9685074,176.0637386,306.7428227,247.907866,251.3911077,437.8922542,328.3213224,177.389351,475.9870263,214.3356066,190.1464289,429.9712737,0
357.3276574,-1.737635544,220.8042204,1.366348482,281.3379044,-0.92027734,136.4850835,-0.752991909,175.879134,-2.005178596,679.0499238,-1.749054467,289.0659389,208.911494,427.4645289,197.3193074,211.4432768,495.0364215,189.8197999,227.7646556,362.7385719,200.9685074,176.0637386,306.7428227,247.907866,251.3911077,437.8922542,328.3213224,177.389351,475.9870263,0
390.0552451,0.520402563,271.9991419,-0.058808637,252.5410419,-0.595824677,155.8920437,0.031759425,186.5831491,-1.284083668,728.0183818,-1.279010588,331.0271935,204.2165428,457.3007655,289.0659389,208.911494,427.4645289,197.3193074,211.4432768,495.0364215,189.8197999,227.7646556,362.7385719,200.9685074,176.0637386,306.7428227,247.907866,251.3911077,437.8922542,0
469.689806,-2.091174034,224.1359704,-0.124938283,273.2890199,-0.504521243,244.0470585,-1.300342333,121.4231331,-0.969256196,671.4600183,-0.786976439,346.9128882,258.6680392,396.4415757,331.0271935,204.2165428,457.3007655,289.0659389,208.911494,427.4645289,197.3193074,211.4432768,495.0364215,189.8197999,227.7646556,362.7385719,200.9685074,176.0637386,306.7428227,0
331.9251978,-1.490335718,238.8748884,0.626453407,211.1380649,-0.793569462,175.07898,-0.375273484,112.1576001,-1.31737195,674.0875284,-1.191517853,285.4000431,193.1085225,393.1225643,346.9128882,258.6680392,396.4415757,331.0271935,204.2165428,457.3007655,289.0659389,208.911494,427.4645289,197.3193074,211.4432768,495.0364215,189.8197999,227.7646556,362.7385719,0
351.994316,1.243464689,220.4486024,-0.576400505,195.8472041,-0.18018191,163.7290047,0.081121495,111.1878343,-1.36075241,670.7537094,-0.971365823,286.2214592,179.7881044,390.9707719,285.4000431,193.1085225,393.1225643,346.9128882,258.6680392,396.4415757,331.0271935,204.2165428,457.3007655,289.0659389,208.911494,427.4645289,197.3193074,211.4432768,495.0364215,0
381.136352,0.426559968,235.7386367,-0.35103762,235.3696762,-0.02142719,198.0053483,-0.520392818,145.1675221,-0.905977626,697.2821612,-0.579698894,308.4374944,216.6875123,421.2248417,286.2214592,179.7881044,390.9707719,285.4000431,193.1085225,393.1225643,346.9128882,258.6680392,396.4415757,331.0271935,204.2165428,457.3007655,289.0659389,208.911494,427.4645289,0
376.7047481,2.224525882,197.035374,0.977936513,236.4073758,0.853257354,195.189527,-0.615951787,195.5258372,-1.095145447,738.6765216,-1.395177032,286.8700611,215.7984514,467.1011794,308.4374944,216.6875123,421.2248417,286.2214592,179.7881044,390.9707719,285.4000431,193.1085225,393.1225643,346.9128882,258.6680392,396.4415757,331.0271935,204.2165428,457.3007655,0
360.2945259,-1.009763183,252.5690132,-2.09684545,322.9044356,-1.167984782,239.1912161,-1.915151042,313.56125,-1.892935901,723.7656931,-1.652890201,306.4317696,281.0478259,518.6634716,286.8700611,215.7984514,467.1011794,308.4374944,216.6875123,421.2248417,286.2214592,179.7881044,390.9707719,285.4000431,193.1085225,393.1225643,346.9128882,258.6680392,396.4415757,0
370.5657172,1.320018622,167.7782814,-0.058267591,211.0668269,-0.97195813,201.5615691,-1.142319548,175.2350991,-0.831267839,465.1360272,-0.965515916,269.1719993,206.314198,320.1855632,306.4317696,281.0478259,518.6634716,286.8700611,215.7984514,467.1011794,308.4374944,216.6875123,421.2248417,286.2214592,179.7881044,390.9707719,285.4000431,193.1085225,393.1225643,0
435.2832037,-0.096459243,134.2249932,0.744269524,225.2085322,-1.334574094,174.0671915,-0.454028425,127.2268005,-1.261062411,460.3647181,-1.328857316,284.7540985,199.6378619,293.7957593,269.1719993,206.314198,320.1855632,306.4317696,281.0478259,518.6634716,286.8700611,215.7984514,467.1011794,308.4374944,216.6875123,421.2248417,286.2214592,179.7881044,390.9707719,0
419.5262997,-0.523633534,126.240059,1.249354748,207.7250354,0.687894749,215.6259441,0.892273782,233.3176722,0.827943945,698.0206961,0.791626854,272.8831794,211.6754898,465.6691842,284.7540985,199.6378619,293.7957593,269.1719993,206.314198,320.1855632,306.4317696,281.0478259,518.6634716,286.8700611,215.7984514,467.1011794,308.4374944,216.6875123,421.2248417,0
342.9257444,-1.615192344,130.5873799,0.912773305,202.7710388,0.274582723,203.9052528,0.510658131,191.3560427,0.943868042,720.2272398,0.891973313,236.7565622,203.3381458,455.7916413,272.8831794,211.6754898,465.6691842,284.7540985,199.6378619,293.7957593,269.1719993,206.314198,320.1855632,306.4317696,281.0478259,518.6634716,286.8700611,215.7984514,467.1011794,0
352.2472447,-0.513570777,400.2743,1.506563374,256.9067004,2.073149369,213.7214984,1.637614524,234.1630857,1.648017834,754.3626877,1.264700279,376.2607724,235.3140994,494.2628867,236.7565622,203.3381458,455.7916413,272.8831794,211.6754898,465.6691842,284.7540985,199.6378619,293.7957593,269.1719993,206.314198,320.1855632,306.4317696,281.0478259,518.6634716,0
297.9698244,-0.323402399,151.7154562,1.945494376,173.0904073,0.674845625,163.6756824,0.326179794,170.6562414,0.482826232,724.8223542,0.904591365,224.8426403,168.3830449,447.7392978,376.2607724,235.3140994,494.2628867,236.7565622,203.3381458,455.7916413,272.8831794,211.6754898,465.6691842,284.7540985,199.6378619,293.7957593,269.1719993,206.314198,320.1855632,0
318.0879689,1.789525489,169.7021795,2.232876255,193.5464936,1.210999206,148.3821612,0.594017557,153.2896527,0.685638944,697.5885381,0.961345677,243.8950742,170.9643274,425.4390954,224.8426403,168.3830449,447.7392978,376.2607724,235.3140994,494.2628867,236.7565622,203.3381458,455.7916413,272.8831794,211.6754898,465.6691842,284.7540985,199.6378619,293.7957593,0
324.479265,0.566942625,156.6474413,0.892713134,150.0686838,-0.300389112,149.5104061,-0.284278456,120.8708283,0.347424193,687.7614301,0.450839358,240.5633532,149.789545,404.3161292,243.8950742,170.9643274,425.4390954,224.8426403,168.3830449,447.7392978,376.2607724,235.3140994,494.2628867,236.7565622,203.3381458,455.7916413,272.8831794,211.6754898,465.6691842,0
346.9498338,-0.260585589,123.0248269,0.566545516,153.9993082,1.662139073,144.9464645,-0.261698794,119.2126338,-0.505986855,678.0101411,-0.079021046,234.9873304,149.4728864,398.6113875,240.5633532,149.789545,404.3161292,243.8950742,170.9643274,425.4390954,224.8426403,168.3830449,447.7392978,376.2607724,235.3140994,494.2628867,236.7565622,203.3381458,455.7916413,0
327.8226957,1.79520266,120.9154725,1.19203437,166.7477383,-0.222672487,148.4793256,0.23292406,155.36889,1.414723851,744.1945865,1.545531044,224.3690841,157.613532,449.7817383,234.9873304,149.4728864,398.6113875,240.5633532,149.789545,404.3161292,243.8950742,170.9643274,425.4390954,224.8426403,168.3830449,447.7392978,376.2607724,235.3140994,494.2628867,0
339.7894318,0.397831099,178.8223486,-0.545514876,209.8799744,-0.02173144,171.5441035,0.108168458,270.4617896,1.019255142,773.1132244,1.17031855,259.3058902,190.712039,521.787507,224.3690841,157.613532,449.7817383,234.9873304,149.4728864,398.6113875,240.5633532,149.789545,404.3161292,243.8950742,170.9643274,425.4390954,224.8426403,168.3830449,447.7392978,0
336.2445711,0.14740547,164.9480506,0.108353975,266.684663,0.800065587,216.9762214,0.930588692,365.63105,0.973946473,595.63619,0.867479835,250.5963109,241.8304422,480.63362,259.3058902,190.712039,521.787507,224.3690841,157.613532,449.7817383,234.9873304,149.4728864,398.6113875,240.5633532,149.789545,404.3161292,243.8950742,170.9643274,425.4390954,0
226.7894042,-0.801138289,132.1979021,0.516250651,170.7890164,0.076568109,137.2645338,0.534525196,160.1036667,0.850353715,473.5704276,0.989095998,179.4936532,154.0267751,316.8370472,250.5963109,241.8304422,480.63362,259.3058902,190.712039,521.787507,224.3690841,157.613532,449.7817383,234.9873304,149.4728864,398.6113875,240.5633532,149.789545,404.3161292,0
171.459849,-1.961926034,143.0253661,1.442803434,185.3493529,-1.377448956,199.1809304,-1.216769316,208.105277,-1.581523181,541.2368516,-1.000653001,157.2426076,192.2651417,374.6710643,179.4936532,154.0267751,316.8370472,250.5963109,241.8304422,480.63362,259.3058902,190.712039,521.787507,224.3690841,157.613532,449.7817383,234.9873304,149.4728864,398.6113875,0
137.332971,0.195232935,253.1106814,-1.006963488,179.517563,-0.875464476,152.6863971,-1.754679219,242.3372256,-2.113280293,749.0686516,-1.796952635,195.2218262,166.1019801,495.7029386,157.2426076,192.2651417,374.6710643,179.4936532,154.0267751,316.8370472,250.5963109,241.8304422,480.63362,259.3058902,190.712039,521.787507,224.3690841,157.613532,449.7817383,0
180.0811036,1.743794597,244.4250804,1.096366811,169.5275356,0.65134737,156.4294694,-0.603114315,210.3431218,-2.021949246,753.627984,-1.949870054,212.253092,162.9785025,481.9855529,195.2218262,166.1019801,495.7029386,157.2426076,192.2651417,374.6710643,179.4936532,154.0267751,316.8370472,250.5963109,241.8304422,480.63362,259.3058902,190.712039,521.787507,0
186.7154809,-1.462091874,178.1985302,-0.218558586,176.5133407,1.155909746,212.9375863,-1.278493658,172.6880235,-1.633470171,728.6865865,-1.262700881,182.4570056,194.7254635,450.687305,212.253092,162.9785025,481.9855529,195.2218262,166.1019801,495.7029386,157.2426076,192.2651417,374.6710643,179.4936532,154.0267751,316.8370472,250.5963109,241.8304422,480.63362,0
163.2406095,-2.608337507,195.1449017,0.341249236,217.7043485,-0.64032521,185.8623553,-0.141812565,132.1739508,-0.676650206,698.2832111,-0.764191815,179.1927556,201.7833519,415.228581,182.4570056,194.7254635,450.687305,212.253092,162.9785025,481.9855529,195.2218262,166.1019801,495.7029386,157.2426076,192.2651417,374.6710643,179.4936532,154.0267751,316.8370472,0
209.619245,2.604891645,219.9961351,0.647462855,228.3052604,0.230676138,165.6694032,0.438347273,129.7508765,-0.753939249,688.2824574,-1.038663703,214.8076901,196.9873318,409.016667,179.1927556,201.7833519,415.228581,182.4570056,194.7254635,450.687305,212.253092,162.9785025,481.9855529,195.2218262,166.1019801,495.7029386,157.2426076,192.2651417,374.6710643,0
262.2050583,1.803146167,191.319377,0.298583087,231.6144187,-0.333845442,171.965949,0.175564974,121.3705923,0.676311134,682.6845691,-0.103852978,226.7622177,201.7901839,402.0275807,214.8076901,196.9873318,409.016667,179.1927556,201.7833519,415.228581,182.4570056,194.7254635,450.687305,212.253092,162.9785025,481.9855529,195.2218262,166.1019801,495.7029386,0
262.788622,1.016119932,203.7047685,0.986852266,235.9284346,-0.96681119,160.8784933,-0.163679081,126.9437481,-0.098596639,692.9994437,-0.481190471,233.2466953,198.403464,409.9715959,226.7622177,201.7901839,402.0275807,214.8076901,196.9873318,409.016667,179.1927556,201.7833519,415.228581,182.4570056,194.7254635,450.687305,212.253092,162.9785025,481.9855529,0
333.8688015,0.42894242,294.7098884,1.903688357,234.6786421,0.31759484,189.7573785,-1.000947338,169.503048,-1.185907223,765.8831808,-1.545971904,314.289345,212.2180103,467.6931144,233.2466953,198.403464,409.9715959,226.7622177,201.7901839,402.0275807,214.8076901,196.9873318,409.016667,179.1927556,201.7833519,415.228581,182.4570056,194.7254635,450.687305,0
323.6996254,-0.519662531,437.1857332,2.651094529,242.3538916,-0.886352468,233.4733429,-1.76609051,279.3097069,-1.702442759,723.4369675,-1.577025636,380.4426793,237.9136173,501.3733372,314.289345,212.2180103,467.6931144,233.2466953,198.403464,409.9715959,226.7622177,201.7901839,402.0275807,214.8076901,196.9873318,409.016667,179.1927556,201.7833519,415.228581,0
446.2244876,-1.247738898,343.0915407,-0.933960912,200.0309527,-0.206644367,168.937072,-0.410473722,191.2883217,-1.765182869,502.2636479,-1.804969049,394.6580142,184.4840124,346.7759848,380.4426793,237.9136173,501.3733372,314.289345,212.2180103,467.6931144,233.2466953,198.403464,409.9715959,226.7622177,201.7901839,402.0275807,214.8076901,196.9873318,409.016667,0
