LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,EyeM
149.9949007,2.224090671,186.4938811,-1.889623054,137.3332231,-0.416798177,118.591858,-0.115474621,134.6428709,-1.758234714,719.2372246,-1.570302614,193.2690018,116.5100408,438.0085244,152.6068307,126.1689719,393.7121543,147.4995832,123.9016249,414.8666391,146.4583159,113.7465148,325.0854969,151.4455144,141.6797555,384.7521724,0
200.6709616,0.912497562,144.2449132,-1.183692671,147.1386854,-1.592793113,112.2960424,-0.839272452,112.4589444,-0.906128914,712.0544107,-1.096908032,168.2443909,127.9625405,426.9400477,193.2690018,116.5100408,438.0085244,152.6068307,126.1689719,393.7121543,147.4995832,123.9016249,414.8666391,146.4583159,113.7465148,325.0854969,0
197.2482294,0.472727448,117.4047773,-0.348894252,117.4943702,-0.61550381,99.56793293,-0.316806756,118.2763948,-1.175553336,696.8911795,-1.045492382,172.4579374,129.7173639,412.2566775,168.2443909,127.9625405,426.9400477,193.2690018,116.5100408,438.0085244,152.6068307,126.1689719,393.7121543,147.4995832,123.9016249,414.8666391,0
197.8056335,-0.320954488,129.2684534,-0.46929943,134.0060985,-1.155511065,98.06534317,-0.3555388,123.2431618,-0.737932031,752.1876413,-1.06956856,157.3265034,108.5311516,407.5837872,172.4579374,129.7173639,412.2566775,168.2443909,127.9625405,426.9400477,193.2690018,116.5100408,438.0085244,152.6068307,126.1689719,393.7121543,0
249.4208943,2.369374973,217.2528671,-0.864037445,161.8338163,-0.861248582,159.0677239,-0.956620521,227.8465356,-1.606584442,883.8689295,-1.92859602,163.5370435,116.0357208,437.7154016,157.3265034,108.5311516,407.5837872,172.4579374,129.7173639,412.2566775,168.2443909,127.9625405,426.9400477,193.2690018,116.5100408,438.0085244,0
154.5321437,1.233749769,196.0088568,-0.698533891,143.0037754,-2.239616401,220.045946,-2.413338008,309.8439121,-1.806775775,697.4164464,-1.668930007,233.3368807,160.4507701,555.8577325,163.5370435,116.0357208,437.7154016,157.3265034,108.5311516,407.5837872,172.4579374,129.7173639,412.2566775,168.2443909,127.9625405,426.9400477,0
112.4880836,-0.346294201,162.1274862,-0.313007427,133.1512987,-1.551891381,187.2310045,-2.45013092,235.3752319,-1.851396091,474.9274655,-1.578327255,175.2705003,181.5248607,503.6301792,233.3368807,160.4507701,555.8577325,163.5370435,116.0357208,437.7154016,157.3265034,108.5311516,407.5837872,172.4579374,129.7173639,412.2566775,0
187.2703278,-2.79757767,206.1943338,-0.629447687,120.3203544,-1.003135175,154.8586618,-0.713512242,174.9887897,-1.976961687,604.9375507,-1.785556762,137.3077849,160.1911516,355.1513487,175.2705003,181.5248607,503.6301792,233.3368807,160.4507701,555.8577325,163.5370435,116.0357208,437.7154016,157.3265034,108.5311516,407.5837872,0
208.3900592,-0.29372561,166.4160944,0.710165964,89.86317864,-0.079225878,87.76628262,1.179998765,107.9416226,1.13676721,559.515764,0.664998286,196.7323308,137.5895081,389.9631702,137.3077849,160.1911516,355.1513487,175.2705003,181.5248607,503.6301792,233.3368807,160.4507701,555.8577325,163.5370435,116.0357208,437.7154016,0
300.627342,1.722677527,241.3206127,1.381639944,181.2088722,0.972158161,130.5196609,1.510053685,121.4040856,1.09543108,631.1001672,1.132072641,187.4030768,88.81473063,333.7286933,196.7323308,137.5895081,389.9631702,137.3077849,160.1911516,355.1513487,175.2705003,181.5248607,503.6301792,233.3368807,160.4507701,555.8577325,0
256.3016538,0.77521872,210.6293449,1.581003534,122.6399828,0.471701846,104.1451917,1.138584311,135.8401505,0.770796786,671.9145866,0.966702068,270.9739774,155.8642666,376.2521264,187.4030768,88.81473063,333.7286933,196.7323308,137.5895081,389.9631702,137.3077849,160.1911516,355.1513487,175.2705003,181.5248607,503.6301792,0
209.3407714,-0.10067811,209.2632978,2.041347945,86.52230834,-0.209266693,107.1224671,0.183688227,145.5378895,1.124667486,699.623971,0.964558096,233.4654993,113.3925872,403.8773686,270.9739774,155.8642666,376.2521264,187.4030768,88.81473063,333.7286933,196.7323308,137.5895081,389.9631702,137.3077849,160.1911516,355.1513487,0
202.9622726,-1.15682351,176.1295601,0.687510842,133.7176406,1.29010431,109.6957498,0.641336689,122.6401836,0.992037412,688.4257342,1.2953521,209.3020346,96.82238771,422.5809302,233.4654993,113.3925872,403.8773686,270.9739774,155.8642666,376.2521264,187.4030768,88.81473063,333.7286933,196.7323308,137.5895081,389.9631702,0
242.0617604,0.973235581,173.8721023,1.383707623,114.8905331,0.664737972,120.9248372,0.44937599,119.7987971,0.955666862,695.9635579,1.017749108,189.5459164,121.7066952,405.5329589,209.3020346,96.82238771,422.5809302,233.4654993,113.3925872,403.8773686,270.9739774,155.8642666,376.2521264,187.4030768,88.81473063,333.7286933,0
243.2741811,-0.328865837,151.3651329,-1.933493885,118.4424107,-0.078785011,132.1267578,0.345003323,89.75697906,0.222436499,666.0744638,0.319034101,207.9669314,117.9076852,407.8811775,189.5459164,121.7066952,405.5329589,209.3020346,96.82238771,422.5809302,233.4654993,113.3925872,403.8773686,270.9739774,155.8642666,376.2521264,0
278.9292929,-0.801760147,138.9290542,0.989318949,115.7914474,0.958130407,106.3487529,0.549815824,132.3595546,0.982556991,734.9361738,1.226731785,197.319657,125.2845842,377.9157214,207.9669314,117.9076852,407.8811775,189.5459164,121.7066952,405.5329589,209.3020346,96.82238771,422.5809302,233.4654993,113.3925872,403.8773686,0
234.6891228,-1.210711604,162.4196518,1.088119388,152.136062,0.918541288,155.4993536,0.396905835,232.9600624,1.171769763,876.492175,1.264976019,208.9291736,111.0701002,433.6478642,197.319657,125.2845842,377.9157214,207.9669314,117.9076852,407.8811775,189.5459164,121.7066952,405.5329589,209.3020346,96.82238771,422.5809302,0
115.2482284,-0.963087322,174.7976771,-0.556321536,170.8028152,0.041909511,196.4428884,0.86087534,307.9839767,1.173464535,707.377584,1.047449731,198.5543873,153.8177078,554.7261187,208.9291736,111.0701002,433.6478642,197.319657,125.2845842,377.9157214,207.9669314,117.9076852,407.8811775,189.5459164,121.7066952,405.5329589,0
118.8074538,1.249026203,229.4806083,0.32881411,126.3580527,1.204306362,152.5332258,0.74946355,249.8406087,1.14781818,485.8768584,1.161427975,145.0229527,183.6228518,507.6807803,198.5543873,153.8177078,554.7261187,208.9291736,111.0701002,433.6478642,197.319657,125.2845842,377.9157214,207.9669314,117.9076852,407.8811775,0
138.5237163,0.928309079,212.630344,0.869345119,132.1488826,0.221525398,157.6839396,0.654153169,211.0871222,1.240633214,644.9417587,1.393511924,174.1440311,139.4456393,367.8587335,145.0229527,183.6228518,507.6807803,198.5543873,153.8177078,554.7261187,208.9291736,111.0701002,433.6478642,197.319657,125.2845842,377.9157214,0
123.8006917,0.064906272,179.6881672,1.680171185,113.9251206,-0.697011114,109.8451897,-0.262778661,88.23462639,-0.848322015,545.8649458,-0.351076833,175.5770301,144.9164111,428.0144405,174.1440311,139.4456393,367.8587335,145.0229527,183.6228518,507.6807803,198.5543873,153.8177078,554.7261187,208.9291736,111.0701002,433.6478642,0
115.7584018,-0.574816003,173.2199804,0.339975302,141.9824321,-1.368740096,118.8521188,-0.033180438,166.4829707,-1.399800966,641.3366185,-1.231505296,151.7444294,111.8851552,317.0497861,175.5770301,144.9164111,428.0144405,174.1440311,139.4456393,367.8587335,145.0229527,183.6228518,507.6807803,198.5543873,153.8177078,554.7261187,0
93.62201136,-1.604222081,171.9473716,1.015740396,95.9639976,0.393794601,144.9417204,-1.365437509,159.3123491,-2.085082717,670.7583528,-1.659805258,144.4891911,130.4172754,403.9097946,151.7444294,111.8851552,317.0497861,175.5770301,144.9164111,428.0144405,174.1440311,139.4456393,367.8587335,145.0229527,183.6228518,507.6807803,0
100.7577821,0.677585611,163.6881328,-0.548677489,155.3533482,-1.2676113,105.388037,-0.724208739,164.2792385,-2.316568259,718.2214542,-1.543586585,132.7846915,120.452859,415.035351,144.4891911,130.4172754,403.9097946,151.7444294,111.8851552,317.0497861,175.5770301,144.9164111,428.0144405,174.1440311,139.4456393,367.8587335,0
82.39593168,-0.405725595,127.2292425,-0.354377522,146.0552718,-1.509542326,109.6823047,-1.314781035,124.0364113,-1.711678067,713.3690056,-1.436593255,132.2229575,130.3706926,441.2503463,132.7846915,120.452859,415.035351,144.4891911,130.4172754,403.9097946,151.7444294,111.8851552,317.0497861,175.5770301,144.9164111,428.0144405,0
79.19966831,-1.536033428,117.4109029,0.017510211,118.3885217,-0.452531865,124.6834119,-1.561323181,106.1044241,-1.438998149,727.8440137,-1.528380309,104.8125871,127.8687882,418.7027085,132.2229575,130.3706926,441.2503463,132.7846915,120.452859,415.035351,144.4891911,130.4172754,403.9097946,151.7444294,111.8851552,317.0497861,0
84.18962477,1.242660365,111.7756341,0.577909599,124.0804933,-0.155658453,127.4338072,-0.30052045,98.71004173,-0.387896444,693.0851171,-0.457523347,98.3052856,121.5359668,416.9742189,104.8125871,127.8687882,418.7027085,132.2229575,130.3706926,441.2503463,132.7846915,120.452859,415.035351,144.4891911,130.4172754,403.9097946,0
101.9819467,0.199432325,128.983602,0.980101349,162.5686668,-0.855302987,148.6340516,-1.533470642,166.8706045,-1.43427761,785.3730936,-1.376109894,97.98262943,125.7571503,395.8975794,98.3052856,121.5359668,416.9742189,104.8125871,127.8687882,418.7027085,132.2229575,130.3706926,441.2503463,132.7846915,120.452859,415.035351,0
150.1283434,-0.263527859,234.1167346,-0.88073045,177.2227407,-1.277294898,168.211105,-1.496056451,229.4331646,-1.734643438,889.3345976,-1.927400289,115.4827744,155.6013592,476.121849,97.98262943,125.7571503,395.8975794,98.3052856,121.5359668,416.9742189,104.8125871,127.8687882,418.7027085,132.2229575,130.3706926,441.2503463,0
92.5631947,-0.971800531,196.6651249,-0.721738185,164.5301932,0.469237842,186.5425902,-1.733708018,268.9153392,-1.684185526,741.5076511,-1.647442251,192.122539,172.7169229,559.3838811,115.4827744,155.6013592,476.121849,97.98262943,125.7571503,395.8975794,98.3052856,121.5359668,416.9742189,104.8125871,127.8687882,418.7027085,0
115.0463926,-1.647588053,197.8066372,-0.773920715,155.1423282,-1.940298504,233.6357315,-1.890098738,215.1884661,-1.86521467,445.4789884,-1.607936677,144.6141598,175.5363917,505.2114951,192.122539,172.7169229,559.3838811,115.4827744,155.6013592,476.121849,97.98262943,125.7571503,395.8975794,98.3052856,121.5359668,416.9742189,0
206.6847699,-2.295139489,211.6152925,-0.469612009,202.3076459,-0.126225314,180.4561397,-1.664707243,194.691208,-1.866957437,627.0708943,-1.751450362,156.4265149,194.3890299,330.3337273,144.6141598,175.5363917,505.2114951,192.122539,172.7169229,559.3838811,115.4827744,155.6013592,476.121849,97.98262943,125.7571503,395.8975794,0
152.947958,0.295124214,155.5461773,0.755165234,138.5377391,0.565808447,168.4192416,0.501717811,160.8876359,0.827735326,599.2144885,-0.033972018,209.1500312,191.3818928,410.8810512,156.4265149,194.3890299,330.3337273,144.6141598,175.5363917,505.2114951,192.122539,172.7169229,559.3838811,115.4827744,155.6013592,476.121849,0
148.8984009,-0.639597494,189.8759586,1.128097421,179.0380739,1.169167543,177.3078195,0.594773762,190.6513014,1.125563206,664.8298574,0.837218287,154.2470676,153.4784903,380.0510622,209.1500312,191.3818928,410.8810512,156.4265149,194.3890299,330.3337273,144.6141598,175.5363917,505.2114951,192.122539,172.7169229,559.3838811,0
140.6179623,-1.47242006,197.552564,1.172204056,84.60399746,-0.012884735,175.2528597,0.616509416,198.9615231,0.813347808,713.5905453,0.878644775,169.3871797,178.1729467,427.7405794,154.2470676,153.4784903,380.0510622,209.1500312,191.3818928,410.8810512,156.4265149,194.3890299,330.3337273,144.6141598,175.5363917,505.2114951,0
202.2889718,-2.257353542,154.4766995,-1.384297192,125.8941656,-0.803414175,172.1122569,0.709150648,195.9703394,0.750887304,753.9257835,0.5283754,169.0852631,129.9284286,456.2760342,169.3871797,178.1729467,427.7405794,154.2470676,153.4784903,380.0510622,209.1500312,191.3818928,410.8810512,156.4265149,194.3890299,330.3337273,0
221.3489444,2.969743579,171.3445751,-0.747385351,108.5996497,0.92083707,148.7262384,0.6462044,182.8565601,0.906054254,742.9664576,1.013903431,178.3828356,149.0032113,474.9480615,169.0852631,129.9284286,456.2760342,169.3871797,178.1729467,427.7405794,154.2470676,153.4784903,380.0510622,209.1500312,191.3818928,410.8810512,0
164.9040719,1.958298831,203.4772557,-0.019640469,78.8789232,1.700066921,148.1750354,0.376932243,146.165136,0.780841695,757.3960506,0.959714428,196.3467598,128.662944,462.9115088,178.3828356,149.0032113,474.9480615,169.0852631,129.9284286,456.2760342,169.3871797,178.1729467,427.7405794,154.2470676,153.4784903,380.0510622,0
128.4967361,0.923934726,205.6389412,0.476976099,133.6832742,0.174200379,151.9509976,-0.11374813,169.2828893,1.216918326,762.1010196,0.758283215,184.1906638,113.5269793,451.7805933,196.3467598,128.662944,462.9115088,178.3828356,149.0032113,474.9480615,169.0852631,129.9284286,456.2760342,169.3871797,178.1729467,427.7405794,0
122.4892213,0.180465993,185.2834546,-0.645974751,118.4001989,1.198966875,164.9871205,0.273550905,163.6492595,0.712181282,766.8968794,0.891605191,167.0678387,142.8171359,465.6919545,184.1906638,113.5269793,451.7805933,196.3467598,128.662944,462.9115088,178.3828356,149.0032113,474.9480615,169.0852631,129.9284286,456.2760342,0
129.3811177,-0.585706564,188.9677336,0.32702812,119.9299442,0.403254792,214.5890803,0.422822069,222.7391078,1.182919466,897.4437074,1.341940399,153.886338,141.6936597,465.2730695,167.0678387,142.8171359,465.6919545,184.1906638,113.5269793,451.7805933,196.3467598,128.662944,462.9115088,178.3828356,149.0032113,474.9480615,0
140.9278503,0.173830934,249.4069888,-0.872091814,199.1555162,-0.078427895,245.7406265,0.535754915,287.7966092,1.227384156,768.4999568,1.146652292,159.1744256,167.2595123,560.0914076,153.886338,141.6936597,465.2730695,167.0678387,142.8171359,465.6919545,184.1906638,113.5269793,451.7805933,196.3467598,128.662944,462.9115088,0
220.1511318,0.458824597,209.9161155,-0.379118035,167.4743408,0.175036032,260.813307,0.625110946,293.1806382,1.185694885,460.523407,1.235333476,195.1674196,222.4480713,528.148283,159.1744256,167.2595123,560.0914076,153.886338,141.6936597,465.2730695,167.0678387,142.8171359,465.6919545,184.1906638,113.5269793,451.7805933,0
231.0752396,0.257860575,169.8028557,0.046554121,157.9475109,-0.279987801,254.1804197,0.769385072,308.2473236,1.373708722,660.6113458,1.541642951,215.0336237,214.1438239,376.8520226,195.1674196,222.4480713,528.148283,159.1744256,167.2595123,560.0914076,153.886338,141.6936597,465.2730695,167.0678387,142.8171359,465.6919545,0
169.982834,0.325355664,124.8676113,0.746836016,138.9544843,1.448069917,199.0651123,-0.313538349,180.833208,0.294801852,650.6571199,0.466058074,200.4390477,206.0639653,484.4293347,215.0336237,214.1438239,376.8520226,195.1674196,222.4480713,528.148283,159.1744256,167.2595123,560.0914076,153.886338,141.6936597,465.2730695,0
129.7893749,-0.348775289,150.0849612,-0.928064852,134.1759708,0.721160009,207.3221275,0.299965829,188.4486411,-0.899663387,716.1877021,-0.731601997,147.4252227,169.0097983,415.7451639,200.4390477,206.0639653,484.4293347,215.0336237,214.1438239,376.8520226,195.1674196,222.4480713,528.148283,159.1744256,167.2595123,560.0914076,0
231.3777988,-1.659228029,130.2118419,-1.578692535,145.9427856,0.780331746,232.9826093,0.097526958,171.1407365,-0.612540864,734.3191074,-0.589265648,139.9371681,170.7490492,452.3181716,147.4252227,169.0097983,415.7451639,200.4390477,206.0639653,484.4293347,215.0336237,214.1438239,376.8520226,195.1674196,222.4480713,528.148283,0
244.9710736,0.6405858,139.0694275,-1.932611097,242.7020416,-2.307051361,222.8095411,-0.405381006,205.1413449,-0.696246237,773.2941682,-0.196231241,180.7948204,189.4626974,452.7299219,139.9371681,170.7490492,452.3181716,147.4252227,169.0097983,415.7451639,200.4390477,206.0639653,484.4293347,215.0336237,214.1438239,376.8520226,0
500.3711262,0.547943071,378.7525853,1.719128525,384.6434411,-1.394489134,289.8686879,-0.266558813,263.673736,-0.633234307,863.345488,-0.890065368,192.0202505,232.7557913,489.2177566,180.7948204,189.4626974,452.7299219,139.9371681,170.7490492,452.3181716,147.4252227,169.0097983,415.7451639,200.4390477,206.0639653,484.4293347,0
526.0064229,-0.254795946,460.6350327,0.266636834,324.021371,0.358655996,286.1513214,-0.425443475,261.9905823,0.081772839,866.5177222,-0.458808844,439.5618557,337.2560645,563.509612,192.0202505,232.7557913,489.2177566,180.7948204,189.4626974,452.7299219,139.9371681,170.7490492,452.3181716,147.4252227,169.0097983,415.7451639,0
607.6693116,-1.492317189,518.3423155,-1.001011416,304.0572202,-0.283334904,328.7849058,-0.032668883,324.2742406,-0.680318644,911.9750222,-0.629077039,493.3207278,305.0863462,564.2541523,439.5618557,337.2560645,563.509612,192.0202505,232.7557913,489.2177566,180.7948204,189.4626974,452.7299219,139.9371681,170.7490492,452.3181716,0
243.875108,0.978596602,198.0144066,0.900432258,201.5616958,0.131162288,156.4924858,1.229589108,193.6079741,1.334185511,245.8887984,1.448609219,563.0058135,316.421063,618.1246314,493.3207278,305.0863462,564.2541523,439.5618557,337.2560645,563.509612,192.0202505,232.7557913,489.2177566,180.7948204,189.4626974,452.7299219,0
629.8115034,-0.937725921,230.4524616,-1.043335632,288.0207064,-1.246929039,240.2894213,-0.486895901,211.4835375,-0.311166051,315.7863454,-0.167695958,220.9447573,179.0270908,219.7483863,563.0058135,316.421063,618.1246314,493.3207278,305.0863462,564.2541523,439.5618557,337.2560645,563.509612,192.0202505,232.7557913,489.2177566,0
553.5621491,-1.268210907,210.8527118,-1.377256603,204.2900336,0.450956624,126.7060854,-0.650380078,194.947592,-0.605989419,293.0729883,-0.70775641,430.1319825,264.1550638,263.6349415,220.9447573,179.0270908,219.7483863,563.0058135,316.421063,618.1246314,493.3207278,305.0863462,564.2541523,439.5618557,337.2560645,563.509612,0
382.7332475,-1.709739854,170.1264331,0.933494891,204.0483326,-0.224814089,125.5591931,-0.579842062,178.7017156,-0.261276871,295.9001619,-0.648271308,382.2074305,165.4980595,244.0102901,430.1319825,264.1550638,263.6349415,220.9447573,179.0270908,219.7483863,563.0058135,316.421063,618.1246314,493.3207278,305.0863462,564.2541523,0
278.425979,0.369322047,176.0887068,-0.114927366,205.6397252,-0.582594595,128.0928579,-0.705347579,201.9310006,-0.625118259,311.2586627,-0.68999669,276.4298403,164.8037628,237.3009388,382.2074305,165.4980595,244.0102901,430.1319825,264.1550638,263.6349415,220.9447573,179.0270908,219.7483863,563.0058135,316.421063,618.1246314,0
222.0547871,-0.673120348,179.6786593,0.205636735,188.3154812,-1.210636204,147.1129022,-0.07786558,199.4638069,-0.190681157,327.9508905,-0.13389688,227.2573429,166.8662915,256.5948317,276.4298403,164.8037628,237.3009388,382.2074305,165.4980595,244.0102901,430.1319825,264.1550638,263.6349415,220.9447573,179.0270908,219.7483863,0
234.7703556,-1.884767959,244.0649799,-0.911571723,198.5427584,-0.633702467,148.0993809,0.164691858,202.083091,-0.663993088,318.0055316,-0.260148887,200.8667232,167.7141917,263.7073487,227.2573429,166.8662915,256.5948317,276.4298403,164.8037628,237.3009388,382.2074305,165.4980595,244.0102901,430.1319825,264.1550638,263.6349415,0
274.7696572,0.087074229,184.4834543,-0.592652967,190.1154199,-0.000368223,141.7392259,-1.062854407,161.084463,0.142261891,304.9137011,0.075748447,239.4176677,173.3210697,260.0443113,200.8667232,167.7141917,263.7073487,227.2573429,166.8662915,256.5948317,276.4298403,164.8037628,237.3009388,382.2074305,165.4980595,244.0102901,0
269.0834957,2.264372354,162.8090796,0.467500402,211.3686509,-0.611853707,139.5656208,0.189920273,155.3058439,0.129401102,309.2382459,-0.349712466,229.6265557,165.9273229,232.999082,239.4176677,173.3210697,260.0443113,200.8667232,167.7141917,263.7073487,227.2573429,166.8662915,256.5948317,276.4298403,164.8037628,237.3009388,0
261.9434028,1.509047465,147.0076823,-1.124884628,229.5741939,-1.147066798,129.76365,-0.636510961,157.0275395,-0.98182287,303.8316981,-0.776109191,215.9462877,175.4671358,232.2720449,229.6265557,165.9273229,232.999082,239.4176677,173.3210697,260.0443113,200.8667232,167.7141917,263.7073487,227.2573429,166.8662915,256.5948317,0
230.5173723,1.067037202,151.2708761,0.295032048,102.8414262,0.617510908,145.2554455,-1.388506607,152.7884147,-1.59139035,236.866191,-1.581362985,204.4755425,179.6689219,230.4296188,215.9462877,175.4671358,232.2720449,229.6265557,165.9273229,232.999082,239.4176677,173.3210697,260.0443113,200.8667232,167.7141917,263.7073487,0
494.4052149,1.87974116,175.8908769,1.469270251,259.9107403,2.403418989,164.2788274,0.902016361,173.3827589,0.480787687,205.2110297,-0.402464529,190.8941242,124.0484358,194.8273029,204.4755425,179.6689219,230.4296188,215.9462877,175.4671358,232.2720449,229.6265557,165.9273229,232.999082,239.4176677,173.3210697,260.0443113,0
338.5554812,1.943940651,165.4783458,0.212142995,92.06173067,0.171316676,119.6818202,1.280174308,110.5542538,-1.00382274,234.0215107,-1.563412721,335.1480459,212.0947838,189.2968943,190.8941242,124.0484358,194.8273029,204.4755425,179.6689219,230.4296188,215.9462877,175.4671358,232.2720449,229.6265557,165.9273229,232.999082,0
132.4947724,0.447386585,191.5104139,-0.713226223,134.1175251,1.636677671,124.4576593,0.83503511,116.2507799,1.763370799,228.6440738,1.327096228,252.0169135,105.8717754,172.2878822,335.1480459,212.0947838,189.2968943,190.8941242,124.0484358,194.8273029,204.4755425,179.6689219,230.4296188,215.9462877,175.4671358,232.2720449,0
147.307349,-0.546386613,253.1376159,0.023950096,111.3999161,0.801976147,147.2353422,0.5062851,106.9347132,0.752960705,250.3918798,0.946048629,162.0025931,129.2875922,172.4474269,252.0169135,105.8717754,172.2878822,335.1480459,212.0947838,189.2968943,190.8941242,124.0484358,194.8273029,204.4755425,179.6689219,230.4296188,0
192.7792943,-1.600954952,264.7619124,0.624565,92.68827369,-0.586165009,130.1879448,0.813567795,134.4599025,1.116741098,267.8170132,0.92865973,200.2224824,129.3176291,178.6632965,162.0025931,129.2875922,172.4474269,252.0169135,105.8717754,172.2878822,335.1480459,212.0947838,189.2968943,190.8941242,124.0484358,194.8273029,0
176.8339308,-2.676151558,258.1850909,-0.745401537,94.09166005,0.698064694,132.8331351,0.069416125,102.6203207,0.841639749,269.3641842,0.943468366,228.7706033,111.4381092,201.1384578,200.2224824,129.3176291,178.6632965,162.0025931,129.2875922,172.4474269,252.0169135,105.8717754,172.2878822,335.1480459,212.0947838,189.2968943,0
148.0835085,0.010990376,309.543391,-0.164134428,126.5526871,0.147722652,138.9956256,0.51461785,93.6231999,0.478635118,278.2908717,0.833225984,217.5095108,113.4623976,185.9922525,228.7706033,111.4381092,201.1384578,200.2224824,129.3176291,178.6632965,162.0025931,129.2875922,172.4474269,252.0169135,105.8717754,172.2878822,0
212.5332671,2.516349681,291.31313,0.280932496,88.66283697,0.891494685,131.0710264,0.75224537,90.17342796,1.022614591,265.4233413,1.186437898,228.8134498,132.7741563,185.9570358,217.5095108,113.4623976,185.9922525,228.7706033,111.4381092,201.1384578,200.2224824,129.3176291,178.6632965,162.0025931,129.2875922,172.4474269,0
173.4550769,1.464271018,299.0049268,0.694400873,147.2262749,1.065180368,129.4787462,0.243015426,95.85248744,1.422494703,269.6346539,1.001220564,251.9231986,109.8669317,177.7983846,228.8134498,132.7741563,185.9570358,217.5095108,113.4623976,185.9922525,228.7706033,111.4381092,201.1384578,200.2224824,129.3176291,178.6632965,0
165.4745536,0.495435389,282.2235345,-0.68249051,155.861553,-0.576673461,134.4734014,-0.037051371,97.80149143,1.068544774,272.8684327,0.94561488,236.2300018,138.3525106,182.7435707,251.9231986,109.8669317,177.7983846,228.8134498,132.7741563,185.9570358,217.5095108,113.4623976,185.9922525,228.7706033,111.4381092,201.1384578,0
188.719246,2.129410969,251.1983167,-2.34151914,153.9971545,1.199573963,148.049115,0.471586428,121.4788507,1.347337475,318.6865816,1.433275139,223.8490441,145.1674772,185.3349621,236.2300018,138.3525106,182.7435707,251.9231986,109.8669317,177.7983846,228.8134498,132.7741563,185.9570358,217.5095108,113.4623976,185.9922525,0
194.4776485,1.068781238,256.0013676,-1.531604386,130.42485,-1.881216814,149.7282006,0.572361442,163.0916935,0.198643712,251.8209427,0.441399574,219.9587813,151.0231348,220.0827162,223.8490441,145.1674772,185.3349621,236.2300018,138.3525106,182.7435707,251.9231986,109.8669317,177.7983846,228.8134498,132.7741563,185.9570358,0
195.8462887,1.004209864,257.605653,-1.291966646,158.0765162,-0.260856194,120.9033574,0.769134393,106.0578226,0.800741353,165.6808947,0.789735819,225.239508,140.0765253,207.4563181,219.9587813,151.0231348,220.0827162,223.8490441,145.1674772,185.3349621,236.2300018,138.3525106,182.7435707,251.9231986,109.8669317,177.7983846,0
165.0791618,0.812638098,229.859557,-0.969335643,141.1292495,0.458987276,129.5842692,0.269765698,108.5372153,0.408798912,213.9980534,0.656366012,226.7259709,139.4899368,135.8693586,225.239508,140.0765253,207.4563181,219.9587813,151.0231348,220.0827162,223.8490441,145.1674772,185.3349621,236.2300018,138.3525106,182.7435707,0
108.2334654,-0.084351528,236.2774907,-0.417322578,138.5036685,-1.459936568,105.9327136,-0.742900485,109.143392,-0.253584267,223.5611969,-0.439637624,197.4693594,135.3567593,161.2676343,226.7259709,139.4899368,135.8693586,225.239508,140.0765253,207.4563181,219.9587813,151.0231348,220.0827162,223.8490441,145.1674772,185.3349621,0
73.89511854,1.331788282,208.7161858,0.127808618,155.0179703,0.743158564,105.9612666,0.184113365,118.8450789,-0.98428047,259.8957506,-1.093052043,172.255478,122.2181911,166.3522944,197.4693594,135.3567593,161.2676343,226.7259709,139.4899368,135.8693586,225.239508,140.0765253,207.4563181,219.9587813,151.0231348,220.0827162,0
72.96663519,1.538363058,202.9970622,-1.462846771,163.6264887,1.065657155,122.4096498,0.370736948,126.4967962,-1.412879374,273.612271,-1.427884485,141.3056522,130.4896185,189.3704147,172.255478,122.2181911,166.3522944,197.4693594,135.3567593,161.2676343,226.7259709,139.4899368,135.8693586,225.239508,140.0765253,207.4563181,0
87.89894792,1.960164707,197.4498351,-1.093739588,191.3449958,-1.246628857,110.3498156,0.431961504,135.608987,0.078515006,297.4944902,-0.80732269,137.9818487,143.0180693,200.0545336,141.3056522,130.4896185,189.3704147,172.255478,122.2181911,166.3522944,197.4693594,135.3567593,161.2676343,226.7259709,139.4899368,135.8693586,0
89.92836317,-0.360943897,201.2519336,-0.184211856,180.6572333,0.998161258,100.5225989,0.713399758,107.8827446,-0.537176211,297.1506461,-0.735129761,142.6743915,150.8474057,216.5517386,137.9818487,143.0180693,200.0545336,141.3056522,130.4896185,189.3704147,172.255478,122.2181911,166.3522944,197.4693594,135.3567593,161.2676343,0
64.47709864,2.237757072,226.1183302,0.353294267,202.0055992,-0.201265726,117.6207295,-0.331646006,104.6537601,0.032159158,286.7244574,-0.300309792,145.5901484,140.5899161,202.5166953,142.6743915,150.8474057,216.5517386,137.9818487,143.0180693,200.0545336,141.3056522,130.4896185,189.3704147,172.255478,122.2181911,166.3522944,0
