LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,EyeM
369.6292776,0.552633846,143.7319812,-0.289437668,196.5343207,-0.054664017,168.0828163,0.444641136,264.6560663,0.836912781,594.946992,0.653847823,362.1795606,335.6578846,1242.862727,301.8796333,349.2265034,1397.422062,286.0719211,267.4318645,1066.636837,215.3693168,119.668316,910.7292377,206.906158,169.8285374,946.5296976,1
381.6961294,-0.353356274,166.320974,-0.915057672,218.3794016,0.458905687,186.5822517,0.838831778,341.5814219,0.805873671,673.5543287,1.010287763,256.6806294,182.3085685,429.8015292,362.1795606,335.6578846,1242.862727,301.8796333,349.2265034,1397.422062,286.0719211,267.4318645,1066.636837,215.3693168,119.668316,910.7292377,1
331.5590699,-1.268495949,261.4332163,-0.795751799,170.7833953,-0.040538223,281.4184451,0.639548399,432.4136783,1.084521456,1262.188251,1.0686792,274.0085517,202.4808266,507.5678753,256.6806294,182.3085685,429.8015292,362.1795606,335.6578846,1242.862727,301.8796333,349.2265034,1397.422062,286.0719211,267.4318645,1066.636837,1
366.1843485,0.60979564,244.9361911,-0.45560304,189.2980921,0.60735963,257.9350702,0.722134371,402.8192342,0.996690356,1414.569865,1.222059991,296.4961431,226.1009202,847.3009647,274.0085517,202.4808266,507.5678753,256.6806294,182.3085685,429.8015292,362.1795606,335.6578846,1242.862727,301.8796333,349.2265034,1397.422062,1
282.1776329,-0.221617124,214.4971906,-0.396798049,120.9692357,1.468398858,147.3974278,-1.487816425,216.5363729,-1.852594057,1345.743832,-1.160196248,305.5602698,223.6165811,908.6945497,296.4961431,226.1009202,847.3009647,274.0085517,202.4808266,507.5678753,256.6806294,182.3085685,429.8015292,362.1795606,335.6578846,1242.862727,1
291.0465311,-1.741863301,275.4438826,-2.58799341,163.8795966,-1.305600084,241.6788111,-2.286750365,344.0566285,-2.038259868,1587.637125,-1.462086966,248.3374117,134.1833318,781.1401023,305.5602698,223.6165811,908.6945497,296.4961431,226.1009202,847.3009647,274.0085517,202.4808266,507.5678753,256.6806294,182.3085685,429.8015292,1
343.3223108,-2.34616906,283.4904483,-0.831230342,185.8001583,-1.802043312,226.8662923,-1.96429462,363.445165,-1.965348296,1650.608556,-1.518708735,283.2452068,202.7792039,965.846877,248.3374117,134.1833318,781.1401023,305.5602698,223.6165811,908.6945497,296.4961431,226.1009202,847.3009647,274.0085517,202.4808266,507.5678753,1
213.153158,0.434724059,213.298477,0.681579311,195.8284804,-2.860158822,204.9427827,-2.313316646,311.2871422,-2.113354356,1709.182329,-1.798443975,313.4063795,206.3332253,1007.026861,283.2452068,202.7792039,965.846877,248.3374117,134.1833318,781.1401023,305.5602698,223.6165811,908.6945497,296.4961431,226.1009202,847.3009647,1
261.6757816,-0.695120322,322.4456107,0.647815009,113.6985397,-1.267790107,200.2861047,-1.136559503,282.6415266,-1.976061515,1750.48489,-1.576796631,213.2258175,200.3856316,1010.234736,313.4063795,206.3332253,1007.026861,283.2452068,202.7792039,965.846877,248.3374117,134.1833318,781.1401023,305.5602698,223.6165811,908.6945497,1
219.2337127,-1.127409032,379.4984698,-0.596061365,246.1546948,-1.185472611,237.351251,-1.81409401,228.2992061,-1.517594713,1636.909603,-1.251868358,292.0606962,156.9923222,1016.563208,213.2258175,200.3856316,1010.234736,313.4063795,206.3332253,1007.026861,283.2452068,202.7792039,965.846877,248.3374117,134.1833318,781.1401023,1
258.921486,0.73812061,350.6898165,-0.657248253,159.5455496,-0.18709005,164.9380593,-1.294888196,195.7685451,-1.41105505,1640.825249,-0.798104991,299.3660913,241.7529729,932.6044048,292.0606962,156.9923222,1016.563208,213.2258175,200.3856316,1010.234736,313.4063795,206.3332253,1007.026861,283.2452068,202.7792039,965.846877,1
109.0900341,0.584765465,496.0142157,-0.735456275,281.0774975,-1.629427345,346.902881,-2.43509179,539.8219377,-1.92701458,2106.501601,-1.80182285,304.8056513,162.2418045,918.2968969,299.3660913,241.7529729,932.6044048,292.0606962,156.9923222,1016.563208,213.2258175,200.3856316,1010.234736,313.4063795,206.3332253,1007.026861,1
104.7887766,2.227318588,618.2400703,0.944442714,401.7890433,-1.611248218,413.9085913,-2.55488121,697.2132572,-2.126086251,2119.665689,-2.017169133,302.5521249,313.9901893,1323.161769,304.8056513,162.2418045,918.2968969,299.3660913,241.7529729,932.6044048,292.0606962,156.9923222,1016.563208,213.2258175,200.3856316,1010.234736,1
256.6819009,-2.035219147,567.5648726,1.207745487,343.1396699,-2.582120676,411.5984322,-2.400517622,665.2118747,-2.101695253,1521.526356,-1.887550061,361.5144235,407.8488173,1408.439473,302.5521249,313.9901893,1323.161769,304.8056513,162.2418045,918.2968969,299.3660913,241.7529729,932.6044048,292.0606962,156.9923222,1016.563208,1
431.02471,1.405737233,511.1782366,2.577181162,240.7640955,1.816929891,188.0710171,0.807658614,146.23028,-0.485163181,386.4080575,0.507978788,412.1233868,377.369051,1093.369115,361.5144235,407.8488173,1408.439473,302.5521249,313.9901893,1323.161769,304.8056513,162.2418045,918.2968969,299.3660913,241.7529729,932.6044048,1
149.9238542,-0.13257178,475.2389379,-0.828129895,278.6829936,-1.192201948,238.0911212,-1.712837676,350.5771061,-2.181073424,977.112673,-1.694321954,471.1014733,214.4175563,266.3191688,412.1233868,377.369051,1093.369115,361.5144235,407.8488173,1408.439473,302.5521249,313.9901893,1323.161769,304.8056513,162.2418045,918.2968969,1
397.1772532,-1.351224454,384.522079,-0.384458053,245.8840951,-1.298864542,254.4345805,-2.261754315,431.5727338,-2.090317758,1338.390201,-1.815777198,312.581396,258.3870574,663.8448896,471.1014733,214.4175563,266.3191688,412.1233868,377.369051,1093.369115,361.5144235,407.8488173,1408.439473,302.5521249,313.9901893,1323.161769,1
428.7992039,-2.439064088,417.931073,1.467045508,244.9671386,1.282891812,150.2341563,-0.333825684,314.3464544,-2.0156747,1330.577554,-1.949912492,390.8496661,250.1593378,884.9814675,312.581396,258.3870574,663.8448896,471.1014733,214.4175563,266.3191688,412.1233868,377.369051,1093.369115,361.5144235,407.8488173,1408.439473,1
315.460801,0.306845442,453.4917842,1.058510736,222.9294508,0.040551302,163.7388146,0.620735922,260.0425511,1.073525374,1479.803687,0.85120572,423.3651384,197.6006475,822.4620042,390.8496661,250.1593378,884.9814675,312.581396,258.3870574,663.8448896,471.1014733,214.4175563,266.3191688,412.1233868,377.369051,1093.369115,1
363.5850729,-0.671436211,519.9269341,1.388677582,271.5643655,1.1428383,216.030707,1.145509448,325.58075,1.386822894,1637.926953,1.090633149,384.4762926,193.3341327,869.9231192,423.3651384,197.6006475,822.4620042,390.8496661,250.1593378,884.9814675,312.581396,258.3870574,663.8448896,471.1014733,214.4175563,266.3191688,1
357.4178323,-1.659195746,284.4785633,0.410232249,228.309867,0.504259667,223.0944827,0.969652206,347.4014637,1.162451667,1609.944758,0.811358961,441.7560035,243.7975363,981.7538516,384.4762926,193.3341327,869.9231192,423.3651384,197.6006475,822.4620042,390.8496661,250.1593378,884.9814675,312.581396,258.3870574,663.8448896,1
325.7229803,-2.552898455,334.2067962,0.550493105,186.9128172,1.065291133,174.932623,0.658562581,314.8482915,1.103431939,1755.26217,1.004676329,320.9481978,225.7021749,978.6731109,441.7560035,243.7975363,981.7538516,384.4762926,193.3341327,869.9231192,423.3651384,197.6006475,822.4620042,390.8496661,250.1593378,884.9814675,1
212.6571127,0.494319264,358.8835549,0.379476464,187.9591577,-0.431663469,163.4985236,0.292904693,273.3290467,0.888680762,1739.514974,0.714646024,329.9648883,180.9227201,1035.055231,320.9481978,225.7021749,978.6731109,441.7560035,243.7975363,981.7538516,384.4762926,193.3341327,869.9231192,423.3651384,197.6006475,822.4620042,1
190.9651502,2.48746038,254.4950028,0.799755484,151.6160327,0.197855131,152.9141479,0.434076793,152.7383841,1.066178776,1643.313624,0.870625278,285.7703338,175.7288407,1006.42201,329.9648883,180.9227201,1035.055231,320.9481978,225.7021749,978.6731109,441.7560035,243.7975363,981.7538516,384.4762926,193.3341327,869.9231192,1
268.7975165,-1.170926625,294.9928643,-0.746043339,236.0347097,-0.169076826,194.4187007,0.058342877,226.9778163,1.00996651,1765.436279,1.148168848,222.7300765,152.2650903,898.0260041,285.7703338,175.7288407,1006.42201,329.9648883,180.9227201,1035.055231,320.9481978,225.7021749,978.6731109,441.7560035,243.7975363,981.7538516,1
202.2683803,0.106253506,392.8171226,-0.100006603,336.4775815,0.241904915,375.2478639,0.695998475,584.731715,1.094851115,2123.134209,1.259808097,281.8951904,215.2267052,996.2070475,222.7300765,152.2650903,898.0260041,285.7703338,175.7288407,1006.42201,329.9648883,180.9227201,1035.055231,320.9481978,225.7021749,978.6731109,1
295.450484,0.885828774,366.4210407,0.199138307,300.4838395,0.410701434,434.9499318,0.758309405,667.4068767,1.119315469,1973.602076,1.178437184,297.5427515,355.8627227,1353.932962,281.8951904,215.2267052,996.2070475,222.7300765,152.2650903,898.0260041,285.7703338,175.7288407,1006.42201,329.9648883,180.9227201,1035.055231,1
103.5439281,-0.101729798,278.8793517,-0.419962464,230.9874202,0.230589944,274.4243337,0.320272016,399.3738607,0.84531621,842.2948752,0.668464879,330.9357623,367.7168857,1320.504476,297.5427515,355.8627227,1353.932962,281.8951904,215.2267052,996.2070475,222.7300765,152.2650903,898.0260041,285.7703338,175.7288407,1006.42201,1
316.3006511,0.575103567,251.326031,0.403891979,169.6766986,0.608237259,183.3406532,1.078847224,246.1116956,1.16221673,515.0909255,1.019466858,191.2116399,252.705877,620.8343679,330.9357623,367.7168857,1320.504476,297.5427515,355.8627227,1353.932962,281.8951904,215.2267052,996.2070475,222.7300765,152.2650903,898.0260041,1
277.4774186,-0.174880099,157.2140005,-0.893002658,295.0910164,-0.039334156,308.1579524,0.679047113,437.5712896,1.031327608,1267.968535,1.000930573,283.813341,176.5086759,380.6013106,191.2116399,252.705877,620.8343679,330.9357623,367.7168857,1320.504476,297.5427515,355.8627227,1353.932962,281.8951904,215.2267052,996.2070475,1
194.536762,-0.189924666,189.6661725,-0.478892381,245.9055187,0.272168955,288.066058,0.650912105,405.5903096,1.031230554,1448.521917,1.217114118,217.3457096,301.6244844,852.7699121,283.813341,176.5086759,380.6013106,191.2116399,252.705877,620.8343679,330.9357623,367.7168857,1320.504476,297.5427515,355.8627227,1353.932962,1
728.4453655,1.802743448,553.9622757,2.350840175,431.8313252,1.612012657,346.0808697,-2.759926472,601.1779605,-2.346197973,1309.001421,-2.145154066,192.1014673,266.9857884,927.0561134,217.3457096,301.6244844,852.7699121,283.813341,176.5086759,380.6013106,191.2116399,252.705877,620.8343679,330.9357623,367.7168857,1320.504476,1
349.391661,0.845509241,390.0725805,0.55930383,235.4697033,0.643608487,210.1609092,-2.504052129,304.6755817,-2.342339309,583.6576193,-1.344173176,641.2038206,388.9560975,955.0896905,192.1014673,266.9857884,927.0561134,217.3457096,301.6244844,852.7699121,283.813341,176.5086759,380.6013106,191.2116399,252.705877,620.8343679,1
479.2145153,-1.570397767,279.0782323,-0.748862248,217.5955293,-1.177116681,270.2097328,-2.296017393,403.2051593,-2.065158837,1178.026609,-1.73281483,369.7321208,222.8153063,444.1666005,641.2038206,388.9560975,955.0896905,192.1014673,266.9857884,927.0561134,217.3457096,301.6244844,852.7699121,283.813341,176.5086759,380.6013106,1
462.068415,-2.053858547,201.5886204,-0.502579887,196.1814365,-1.515245329,218.367569,-1.951497294,344.1540803,-2.042587013,1336.085625,-1.855238364,379.1463738,243.902631,790.6158841,369.7321208,222.8153063,444.1666005,641.2038206,388.9560975,955.0896905,192.1014673,266.9857884,927.0561134,217.3457096,301.6244844,852.7699121,1
453.6970849,0.545535497,237.7301077,0.117117155,156.6704597,0.944951335,156.8740657,0.613086877,276.4360798,1.088710332,1375.729805,1.260790954,331.8285177,207.2745027,840.1198527,379.1463738,243.902631,790.6158841,369.7321208,222.8153063,444.1666005,641.2038206,388.9560975,955.0896905,192.1014673,266.9857884,927.0561134,1
482.3354091,-0.350596932,252.6339724,0.370566136,237.4111584,0.576255398,242.7847983,0.673633297,419.8104595,1.083686576,1694.852933,1.103922467,345.7135963,156.7722627,826.0829424,331.8285177,207.2745027,840.1198527,379.1463738,243.902631,790.6158841,369.7321208,222.8153063,444.1666005,641.2038206,388.9560975,955.0896905,1
451.9327477,-1.515661138,183.1594823,-0.674613401,217.8884878,0.064982942,224.2553506,0.644574221,391.0658416,0.957810181,1761.806827,0.889595538,367.4846908,240.0979783,1057.331696,345.7135963,156.7722627,826.0829424,331.8285177,207.2745027,840.1198527,379.1463738,243.902631,790.6158841,369.7321208,222.8153063,444.1666005,1
406.5026907,0.595554046,222.0051094,0.160013009,210.53895,0.842892322,217.2721231,0.846353179,372.8452308,1.106927576,1818.897291,1.464291319,317.546115,221.0719192,1076.436334,367.4846908,240.0979783,1057.331696,345.7135963,156.7722627,826.0829424,331.8285177,207.2745027,840.1198527,379.1463738,243.902631,790.6158841,1
390.694392,-0.567268046,285.4936271,0.691833103,108.9420292,-0.032881699,214.4566583,0.866442855,354.5196573,1.093772508,1883.222404,1.293661408,314.2539001,213.9055366,1095.871261,317.546115,221.0719192,1076.436334,367.4846908,240.0979783,1057.331696,345.7135963,156.7722627,826.0829424,331.8285177,207.2745027,840.1198527,1
418.5882763,1.569363835,206.4389077,1.204767673,211.19681,-0.071318096,187.832876,0.607322782,274.7573122,1.026420312,1769.232037,0.744061151,338.0940096,161.6993438,1118.871031,314.2539001,213.9055366,1095.871261,317.546115,221.0719192,1076.436334,367.4846908,240.0979783,1057.331696,345.7135963,156.7722627,826.0829424,1
388.3495819,-1.018176892,394.0390665,-1.431995652,289.3919483,-0.836598365,254.1058037,-0.248000037,322.7091962,0.409750071,1782.766076,0.122372685,312.513592,199.514843,1021.994675,338.0940096,161.6993438,1118.871031,314.2539001,213.9055366,1095.871261,317.546115,221.0719192,1076.436334,367.4846908,240.0979783,1057.331696,1
647.3573773,-0.011468152,249.8382399,-0.471042647,314.119495,0.080970678,333.8271634,0.467385899,554.3067982,0.999024073,2145.035738,1.225591145,391.1943242,271.748876,1052.737636,312.513592,199.514843,1021.994675,338.0940096,161.6993438,1118.871031,314.2539001,213.9055366,1095.871261,317.546115,221.0719192,1076.436334,1
610.8874845,0.103165072,247.2116568,0.894737962,322.1980736,0.491299999,417.4825882,0.791845667,701.7226226,1.149984166,2207.999435,1.219119324,448.5978086,323.9733292,1349.671268,391.1943242,271.748876,1052.737636,312.513592,199.514843,1021.994675,338.0940096,161.6993438,1118.871031,314.2539001,213.9055366,1095.871261,1
780.1395059,-0.712675534,436.2984456,0.103676549,428.1258167,0.840056061,352.3484168,0.783523957,690.929178,1.164098347,1665.626447,1.007761205,429.0495707,369.8403309,1454.861029,448.5978086,323.9733292,1349.671268,391.1943242,271.748876,1052.737636,312.513592,199.514843,1021.994675,338.0940096,161.6993438,1118.871031,1
562.0295684,-1.721650156,259.3301323,0.545438452,280.9525334,-0.321127464,158.3148143,0.963878424,215.2235898,1.394173921,419.6035136,0.928645149,608.2189757,390.2371168,1178.277812,429.0495707,369.8403309,1454.861029,448.5978086,323.9733292,1349.671268,391.1943242,271.748876,1052.737636,312.513592,199.514843,1021.994675,1
506.2420471,0.300443328,221.9297618,1.188694663,286.6275193,0.272641709,270.2051836,0.655247385,355.2241708,1.06966976,1138.343177,1.078318812,410.6798504,219.6336739,317.4135517,608.2189757,390.2371168,1178.277812,429.0495707,369.8403309,1454.861029,448.5978086,323.9733292,1349.671268,391.1943242,271.748876,1052.737636,1
554.0504883,-0.688091719,237.6992226,0.004929272,302.9926773,0.809886417,238.9793881,0.651180194,360.3712537,1.092138127,1353.653602,1.280768476,364.0859045,278.4163515,746.7836741,410.6798504,219.6336739,317.4135517,608.2189757,390.2371168,1178.277812,429.0495707,369.8403309,1454.861029,448.5978086,323.9733292,1349.671268,1
565.5450686,1.463111826,225.5215054,1.130261436,273.0152449,0.331072856,108.7565722,-1.229768749,235.5128045,-1.541092916,1305.301177,-0.697309569,395.8748554,270.9860327,857.0124281,364.0859045,278.4163515,746.7836741,410.6798504,219.6336739,317.4135517,608.2189757,390.2371168,1178.277812,429.0495707,369.8403309,1454.861029,1
651.7528843,0.526123208,241.3075484,-0.094771696,286.126871,-0.484089349,217.9358907,-1.865209879,388.2297493,-1.962237865,1684.131241,-1.561245672,395.533287,190.8859085,770.4069909,395.8748554,270.9860327,857.0124281,364.0859045,278.4163515,746.7836741,410.6798504,219.6336739,317.4135517,608.2189757,390.2371168,1178.277812,1
648.868162,-0.304857128,223.6869382,0.636099979,302.07577,0.113447881,275.8430042,-2.209793927,428.8126756,-2.031161748,1777.464717,-1.445069234,446.5302164,252.0313809,1036.180495,395.533287,190.8859085,770.4069909,395.8748554,270.9860327,857.0124281,364.0859045,278.4163515,746.7836741,410.6798504,219.6336739,317.4135517,1
422.2691495,1.816173004,281.3830557,0.135868085,302.7287426,-0.462203909,187.6205777,-1.389325573,358.9424035,-2.043781634,1766.994787,-1.20142393,436.2775501,288.9593871,1103.138696,446.5302164,252.0313809,1036.180495,395.533287,190.8859085,770.4069909,395.8748554,270.9860327,857.0124281,364.0859045,278.4163515,746.7836741,1
359.6918431,0.593255577,362.1194443,-1.613928887,246.393817,0.389478569,177.6736241,-1.986503588,320.0531344,-1.999860262,1901.596804,-1.368577306,351.8261026,245.1746602,1062.968595,436.2775501,288.9593871,1103.138696,446.5302164,252.0313809,1036.180495,395.533287,190.8859085,770.4069909,395.8748554,270.9860327,857.0124281,1
324.8706636,-0.299969652,359.4599245,-0.956594313,306.9862785,-2.011671193,194.7317028,-1.247471235,240.9346111,-1.213327198,1793.065254,-1.054607634,360.9056437,212.0337206,1110.824969,351.8261026,245.1746602,1062.968595,436.2775501,288.9593871,1103.138696,446.5302164,252.0313809,1036.180495,395.533287,190.8859085,770.4069909,1
470.7117608,-0.195051878,256.4527161,-0.754246119,163.5984828,1.74125575,142.9271057,-1.64788558,246.7164894,-1.736546918,1810.840096,-1.36072239,342.1652941,250.8589907,1016.999932,360.9056437,212.0337206,1110.824969,351.8261026,245.1746602,1062.968595,436.2775501,288.9593871,1103.138696,446.5302164,252.0313809,1036.180495,1
437.3675771,2.689211474,247.6981347,0.141238048,195.924145,-0.330506303,236.1240541,-2.225857717,346.2291116,-1.861356188,2048.404351,-1.670465785,363.5822385,153.2627943,1028.778293,342.1652941,250.8589907,1016.999932,360.9056437,212.0337206,1110.824969,351.8261026,245.1746602,1062.968595,436.2775501,288.9593871,1103.138696,1
411.963333,-0.017791716,411.2013287,1.0661531,342.7662361,-2.687329463,412.0249033,-2.510780917,644.5050581,-2.122665724,2272.03443,-1.981965751,342.5328559,216.0240995,1197.316731,363.5822385,153.2627943,1028.778293,342.1652941,250.8589907,1016.999932,360.9056437,212.0337206,1110.824969,351.8261026,245.1746602,1062.968595,1
493.1711994,-0.099757512,506.8477994,1.360301398,318.1045556,-2.744407717,434.0112412,-2.337587048,623.5696343,-2.042717553,1910.220192,-1.705053947,411.5823309,377.3955697,1458.269744,342.5328559,216.0240995,1197.316731,363.5822385,153.2627943,1028.778293,342.1652941,250.8589907,1016.999932,360.9056437,212.0337206,1110.824969,1
387.1533605,-0.84480685,424.0979395,-2.215262299,140.1228402,-2.082073682,146.4849189,-1.785447124,183.2467795,-2.119033884,516.7872222,-0.882477935,500.0094994,376.0578984,1266.894913,411.5823309,377.3955697,1458.269744,342.5328559,216.0240995,1197.316731,363.5822385,153.2627943,1028.778293,342.1652941,250.8589907,1016.999932,1
398.9474204,1.592651208,448.6458929,-2.233237864,271.2875864,-2.347170556,246.269558,-1.585677228,386.2024383,-1.985962457,1084.366761,-1.53035581,405.62565,143.3038795,350.0170008,500.0094994,376.0578984,1266.894913,411.5823309,377.3955697,1458.269744,342.5328559,216.0240995,1197.316731,363.5822385,153.2627943,1028.778293,1
315.0049512,0.251988107,390.2776236,-1.876244499,242.6004827,-2.195883877,273.7788919,-2.183006888,364.2138278,-1.871981381,1345.553506,-1.61422688,423.7966567,258.7785722,735.2845997,405.62565,143.3038795,350.0170008,500.0094994,376.0578984,1266.894913,411.5823309,377.3955697,1458.269744,342.5328559,216.0240995,1197.316731,1
372.6610371,0.237523464,276.4210707,-1.108360953,177.9610258,1.60807903,176.6797126,-0.324584621,262.8889632,-1.367856559,1338.479046,-1.112096356,352.6412874,258.1896873,854.883667,423.7966567,258.7785722,735.2845997,405.62565,143.3038795,350.0170008,500.0094994,376.0578984,1266.894913,411.5823309,377.3955697,1458.269744,1
561.8811329,-0.577660756,170.3312416,1.455085228,195.378328,0.614451104,202.4905417,0.74875905,312.6195272,1.108405716,1614.420781,0.903720681,324.5410539,177.3203692,800.6840048,352.6412874,258.1896873,854.883667,423.7966567,258.7785722,735.2845997,405.62565,143.3038795,350.0170008,500.0094994,376.0578984,1266.894913,1
406.2709066,-1.617984308,180.8092827,0.317015305,145.2245132,0.052873396,231.3122185,0.678201786,400.7299646,1.007185611,1854.881257,0.917051823,366.1061873,198.9344349,963.5201542,324.5410539,177.3203692,800.6840048,352.6412874,258.1896873,854.883667,423.7966567,258.7785722,735.2845997,405.62565,143.3038795,350.0170008,1
314.713839,0.39631769,235.8510358,0.755789058,172.3935788,0.428028826,229.2615652,0.591034716,365.656707,0.973977279,1785.655627,0.695900944,293.5400947,188.2683659,1127.805611,366.1061873,198.9344349,963.5201542,324.5410539,177.3203692,800.6840048,352.6412874,258.1896873,854.883667,423.7966567,258.7785722,735.2845997,1
364.2824632,-0.894535652,256.7422978,1.139753282,209.0566171,0.695130947,190.3429987,0.77466503,338.5265073,0.849383266,1937.783122,1.012255872,275.2824374,200.827572,1075.656167,293.5400947,188.2683659,1127.805611,366.1061873,198.9344349,963.5201542,324.5410539,177.3203692,800.6840048,352.6412874,258.1896873,854.883667,1
366.2996571,-1.557962744,218.3134991,1.179514453,196.8888404,0.096813204,197.0693216,0.591505888,294.6019497,0.89715337,1914.419556,0.862515798,310.5123805,199.6998079,1138.154815,275.2824374,200.827572,1075.656167,293.5400947,188.2683659,1127.805611,366.1061873,198.9344349,963.5201542,324.5410539,177.3203692,800.6840048,1
310.6798598,0.282496178,224.0789424,1.756481342,121.5437476,1.13888276,216.458986,0.807861748,247.134132,1.017763752,1839.840728,0.698383429,292.3065781,196.979081,1104.510753,310.5123805,199.6998079,1138.154815,275.2824374,200.827572,1075.656167,293.5400947,188.2683659,1127.805611,366.1061873,198.9344349,963.5201542,1
309.7601347,-0.828299057,187.3403906,1.531627405,221.679833,1.453704456,156.3150821,0.157596024,243.710035,1.740840558,1944.918113,2.128653858,267.3794011,169.0013668,1043.48743,292.3065781,196.979081,1104.510753,310.5123805,199.6998079,1138.154815,275.2824374,200.827572,1075.656167,293.5400947,188.2683659,1127.805611,1
470.4772132,0.953220723,402.7804069,0.560237784,366.8883564,0.756046082,384.0609482,0.828581623,642.0503117,1.179819251,2285.677091,1.297004836,248.5502627,188.9974575,1094.314074,267.3794011,169.0013668,1043.48743,292.3065781,196.979081,1104.510753,310.5123805,199.6998079,1138.154815,275.2824374,200.827572,1075.656167,1
595.7184201,0.703764009,483.066186,0.822624863,377.3625477,0.872937089,387.4106146,1.031981454,647.7406324,1.18137721,2041.001322,1.220489663,436.6288101,375.4746523,1463.863701,248.5502627,188.9974575,1094.314074,267.3794011,169.0013668,1043.48743,292.3065781,196.979081,1104.510753,310.5123805,199.6998079,1138.154815,1
379.1940583,-0.349738587,249.3217371,0.665836714,198.7450961,0.282101107,242.2270031,0.775555091,395.0738726,0.816677125,897.848036,0.611871533,539.392303,382.3865811,1344.370977,436.6288101,375.4746523,1463.863701,248.5502627,188.9974575,1094.314074,267.3794011,169.0013668,1043.48743,292.3065781,196.979081,1104.510753,1
144.4712202,-0.592455498,260.5523577,1.14614346,257.0140638,0.995654563,231.4666281,1.237170597,372.7399353,1.433687358,772.5912862,0.990792076,314.2578977,220.4860496,646.4609543,539.392303,382.3865811,1344.370977,436.6288101,375.4746523,1463.863701,248.5502627,188.9974575,1094.314074,267.3794011,169.0013668,1043.48743,1
270.7710544,-1.057793387,239.1763175,0.671601538,239.3222845,0.431417927,243.012952,0.579394531,388.2076206,1.076542314,1232.376798,1.032006831,202.511789,244.2403459,572.6656107,314.2578977,220.4860496,646.4609543,539.392303,382.3865811,1344.370977,436.6288101,375.4746523,1463.863701,248.5502627,188.9974575,1094.314074,1
116.573692,-0.35562866,248.6545439,0.767456199,175.5332212,0.358611561,213.4081591,0.714722816,333.0802106,1.083835934,1332.379808,1.197060268,254.9736859,241.1676183,810.2922093,202.511789,244.2403459,572.6656107,314.2578977,220.4860496,646.4609543,539.392303,382.3865811,1344.370977,436.6288101,375.4746523,1463.863701,1
284.4654167,0.31548939,175.5140653,-0.05467507,140.0320883,-1.268938212,222.0374811,-1.949501217,282.2214239,-2.052565785,1451.789118,-1.325970302,182.6141179,194.4706902,832.7300094,254.9736859,241.1676183,810.2922093,202.511789,244.2403459,572.6656107,314.2578977,220.4860496,646.4609543,539.392303,382.3865811,1344.370977,1
325.6082148,-0.017319166,221.3542506,-2.060255498,233.8441301,-0.34958037,261.8442459,-1.845316588,347.1337487,-2.085320956,1683.143632,-1.591280791,229.989741,181.0347847,867.0052708,182.6141179,194.4706902,832.7300094,254.9736859,241.1676183,810.2922093,202.511789,244.2403459,572.6656107,314.2578977,220.4860496,646.4609543,1
493.4387479,-2.214937643,413.9067572,-1.619685169,282.1444632,-1.899364583,309.6219464,-2.009125284,385.7522939,-1.882249229,1766.463726,-1.458168276,273.4812327,247.844188,1015.138691,229.989741,181.0347847,867.0052708,182.6141179,194.4706902,832.7300094,254.9736859,241.1676183,810.2922093,202.511789,244.2403459,572.6656107,1
419.8234507,-2.997401605,302.1093481,-1.556472256,187.1571111,-2.118508685,213.1222294,-2.032698129,276.8960417,-1.987356955,1819.054835,-1.740991407,453.6727525,295.8832048,1076.10801,273.4812327,247.844188,1015.138691,229.989741,181.0347847,867.0052708,182.6141179,194.4706902,832.7300094,254.9736859,241.1676183,810.2922093,1
329.3409437,0.084352994,360.050452,-1.357963574,204.5255599,-1.765903186,197.9556577,-2.041091074,274.7426034,-1.939598958,1859.025032,-1.550829653,360.9663994,200.1396703,1047.975438,453.6727525,295.8832048,1076.10801,273.4812327,247.844188,1015.138691,229.989741,181.0347847,867.0052708,182.6141179,194.4706902,832.7300094,1
282.2684062,2.520549312,293.7939638,-1.530601588,131.6381663,-1.041311708,167.5298409,-2.193554581,247.9456731,-1.677281496,1760.498198,-1.420461532,344.6956979,201.2406088,1066.883818,360.9663994,200.1396703,1047.975438,453.6727525,295.8832048,1076.10801,273.4812327,247.844188,1015.138691,229.989741,181.0347847,867.0052708,1
235.5267213,0.492476885,313.7205289,-1.40664175,183.0572924,-1.71790484,114.6523024,-0.856357169,169.5682311,-2.02481778,1744.939924,-1.167258674,288.031185,149.5840036,1004.221936,344.6956979,201.2406088,1066.883818,360.9663994,200.1396703,1047.975438,453.6727525,295.8832048,1076.10801,273.4812327,247.844188,1015.138691,1
280.8614477,-0.149172924,448.6091868,-2.089238658,331.2546591,-2.246716429,331.3600801,-2.224781558,622.8358838,-1.924800888,2222.128533,-1.768452001,274.6236251,148.8547974,957.2540777,288.031185,149.5840036,1004.221936,344.6956979,201.2406088,1066.883818,360.9663994,200.1396703,1047.975438,453.6727525,295.8832048,1076.10801,1
